#,X(I),Y(X),Y'(X),Y1(X),Y1'(X),Y2(X),Y2'(X),Y3(X),Y3'(X),
Model,"I-1","Integral(5.60000000,5.30000000)","","","","Integral(3.95000000,3.60000000)","","Integral(1.36000000,1.16000000)","",
726,725.00000000,134.88576916,0.00000000,0.00000000,0.00000000,112.31929018,0.00000000,177.65228423,0.00000000,
727,726.00000000,134.03849533,0.00000000,0.00000000,0.00000000,111.82890838,0.00000000,179.23350450,0.00000000,
728,727.00000000,134.08319150,0.00000000,0.00000000,0.00000000,111.73995076,0.00000000,178.59846967,0.00000000,
729,728.00000000,134.21954639,0.00000000,0.00000000,0.00000000,111.37619473,0.00000000,178.83793724,0.00000000,
730,729.00000000,134.26090958,0.00000000,0.00000000,0.00000000,111.92690395,0.00000000,179.32834870,0.00000000,
731,730.00000000,133.13632520,0.00000000,0.00000000,0.00000000,111.05254119,0.00000000,179.10709926,0.00000000,
732,731.00000000,133.90042383,0.00000000,0.00000000,0.00000000,111.64004291,0.00000000,180.58531351,0.00000000,
733,732.00000000,133.83833087,0.00000000,0.00000000,0.00000000,111.14113779,0.00000000,179.17144909,0.00000000,
734,733.00000000,131.59035362,0.00000000,0.00000000,0.00000000,109.65258784,0.00000000,180.45460974,0.00000000,
735,734.00000000,132.81399292,0.00000000,0.00000000,0.00000000,110.76774253,0.00000000,179.86243481,0.00000000,
736,735.00000000,133.40076429,0.00000000,0.00000000,0.00000000,111.28614071,0.00000000,179.97532742,0.00000000,
737,736.00000000,132.87653104,0.00000000,0.00000000,0.00000000,110.82753873,0.00000000,180.19928785,0.00000000,
738,737.00000000,132.73769373,0.00000000,0.00000000,0.00000000,110.04534678,0.00000000,181.18540955,0.00000000,
739,738.00000000,133.36130249,0.00000000,0.00000000,0.00000000,110.54932299,0.00000000,178.61980020,0.00000000,
740,739.00000000,131.97222112,0.00000000,0.00000000,0.00000000,109.67017283,0.00000000,180.40545888,0.00000000,
741,740.00000000,131.79405810,0.00000000,0.00000000,0.00000000,109.81747696,0.00000000,180.42685113,0.00000000,
742,741.00000000,132.21862873,0.00000000,0.00000000,0.00000000,109.90364010,0.00000000,181.84151602,0.00000000,
743,742.00000000,131.44325319,0.00000000,0.00000000,0.00000000,109.20678080,0.00000000,181.09552864,0.00000000,
744,743.00000000,131.28077930,0.00000000,0.00000000,0.00000000,108.97830969,0.00000000,181.79852456,0.00000000,
745,744.00000000,132.00609166,0.00000000,0.00000000,0.00000000,109.12730926,0.00000000,180.51868742,0.00000000,
746,745.00000000,132.24717992,0.00000000,0.00000000,0.00000000,110.08598845,0.00000000,182.61301784,0.00000000,
747,746.00000000,132.30476482,0.00000000,0.00000000,0.00000000,110.16350440,0.00000000,182.56083844,0.00000000,
748,747.00000000,130.83419497,0.00000000,0.00000000,0.00000000,110.02291956,0.00000000,183.45026556,0.00000000,
749,748.00000000,131.36421865,0.00000000,0.00000000,0.00000000,110.19903869,0.00000000,182.99271084,0.00000000,
750,749.00000000,132.10883292,0.00000000,0.00000000,0.00000000,110.31651680,0.00000000,183.24415498,0.00000000,
751,750.00000000,131.00072562,0.00000000,0.00000000,0.00000000,109.22744643,0.00000000,183.68076685,0.00000000,
752,751.00000000,131.23904355,0.00000000,0.00000000,0.00000000,108.69113514,0.00000000,183.12399315,0.00000000,
753,752.00000000,131.94137055,0.00000000,0.00000000,0.00000000,109.79921277,0.00000000,181.91659111,0.00000000,
754,753.00000000,130.60182993,0.00000000,0.00000000,0.00000000,108.24820787,0.00000000,183.56617616,0.00000000,
755,754.00000000,130.24229072,0.00000000,0.00000000,0.00000000,108.61817868,0.00000000,185.00181272,0.00000000,
756,755.00000000,129.20840707,0.00000000,0.00000000,0.00000000,108.67362938,0.00000000,185.83393246,0.00000000,
757,756.00000000,130.57035548,0.00000000,0.00000000,0.00000000,108.66349975,0.00000000,185.01835410,0.00000000,
758,757.00000000,130.79936511,0.00000000,0.00000000,0.00000000,108.81575166,0.00000000,184.38331062,0.00000000,
759,758.00000000,130.85894755,0.00000000,0.00000000,0.00000000,108.78563626,0.00000000,183.38770206,0.00000000,
760,759.00000000,129.89743443,0.00000000,0.00000000,0.00000000,107.84375595,0.00000000,185.34807925,0.00000000,
761,760.00000000,129.84046673,0.00000000,0.00000000,0.00000000,107.12670124,0.00000000,184.69315044,0.00000000,
762,761.00000000,129.96471763,0.00000000,0.00000000,0.00000000,108.08503049,0.00000000,186.16766290,0.00000000,
763,762.00000000,130.26577477,0.00000000,0.00000000,0.00000000,108.06913254,0.00000000,185.04689701,0.00000000,
764,763.00000000,129.45253916,0.00000000,0.00000000,0.00000000,107.41701051,0.00000000,185.91389623,0.00000000,
765,764.00000000,129.48234346,0.00000000,0.00000000,0.00000000,107.60135794,0.00000000,185.32841999,0.00000000,
766,765.00000000,129.28457338,0.00000000,0.00000000,0.00000000,106.95619986,0.00000000,185.23973631,0.00000000,
767,766.00000000,128.40451325,0.00000000,0.00000000,0.00000000,107.29726894,0.00000000,186.53968913,0.00000000,
768,767.00000000,128.83041298,0.00000000,0.00000000,0.00000000,107.15462520,0.00000000,187.39078330,0.00000000,
769,768.00000000,127.96809077,0.00000000,0.00000000,0.00000000,106.41830650,0.00000000,186.46670511,0.00000000,
770,769.00000000,128.85808946,0.00000000,0.00000000,0.00000000,107.24260645,0.00000000,187.18450469,0.00000000,
771,770.00000000,126.89797099,0.00000000,0.00000000,0.00000000,105.42150436,0.00000000,188.66130535,0.00000000,
772,771.00000000,129.23548872,0.00000000,0.00000000,0.00000000,107.12815844,0.00000000,186.62722109,0.00000000,
773,772.00000000,128.42858861,0.00000000,0.00000000,0.00000000,106.61436750,0.00000000,187.13796271,0.00000000,
774,773.00000000,128.10461524,0.00000000,0.00000000,0.00000000,106.52400074,0.00000000,187.18690639,0.00000000,
775,774.00000000,128.43922873,0.00000000,0.00000000,0.00000000,106.63193803,0.00000000,188.72344616,0.00000000,
776,775.00000000,127.73760466,0.00000000,0.00000000,0.00000000,106.82528139,0.00000000,189.08969117,0.00000000,
777,776.00000000,127.16360439,0.00000000,0.00000000,0.00000000,106.15257801,0.00000000,187.50754248,0.00000000,
778,777.00000000,128.53969494,0.00000000,0.00000000,0.00000000,107.08306618,0.00000000,188.09608922,0.00000000,
779,778.00000000,128.33736491,0.00000000,0.00000000,0.00000000,106.83262756,0.00000000,187.98161539,0.00000000,
780,779.00000000,127.79826389,0.00000000,0.00000000,0.00000000,106.18662799,0.00000000,187.52891786,0.00000000,
781,780.00000000,127.86059987,0.00000000,0.00000000,0.00000000,106.27534947,0.00000000,189.28633293,0.00000000,
782,781.00000000,127.62669266,0.00000000,0.00000000,0.00000000,106.49761210,0.00000000,190.43514082,0.00000000,
783,782.00000000,127.39932980,0.00000000,0.00000000,0.00000000,106.21813630,0.00000000,190.22431226,0.00000000,
784,783.00000000,126.90877685,0.00000000,0.00000000,0.00000000,105.04987083,0.00000000,188.03964807,0.00000000,
785,784.00000000,127.23073220,0.00000000,0.00000000,0.00000000,105.86040183,0.00000000,189.88381375,0.00000000,
786,785.00000000,126.68196539,0.00000000,0.00000000,0.00000000,104.67516751,0.00000000,191.23132021,0.00000000,
787,786.00000000,127.62837122,0.00000000,0.00000000,0.00000000,105.92210799,0.00000000,190.53763427,0.00000000,
788,787.00000000,127.16083380,0.00000000,0.00000000,0.00000000,105.58385769,0.00000000,190.49740690,0.00000000,
789,788.00000000,126.49834574,0.00000000,0.00000000,0.00000000,104.98266479,0.00000000,189.32435140,0.00000000,
790,789.00000000,128.34159129,0.00000000,0.00000000,0.00000000,106.16382315,0.00000000,189.68506596,0.00000000,
791,790.00000000,127.45196582,0.00000000,0.00000000,0.00000000,105.70299225,0.00000000,191.05648415,0.00000000,
792,791.00000000,126.28683793,0.00000000,0.00000000,0.00000000,105.08004363,0.00000000,191.56611429,0.00000000,
793,792.00000000,126.56233708,0.00000000,0.00000000,0.00000000,104.99528580,0.00000000,190.52789317,0.00000000,
794,793.00000000,126.89580355,0.00000000,0.00000000,0.00000000,105.39088892,0.00000000,190.94586291,0.00000000,
795,794.00000000,125.64153427,0.00000000,0.00000000,0.00000000,104.75157393,0.00000000,191.38085287,0.00000000,
796,795.00000000,127.06589010,0.00000000,0.00000000,0.00000000,104.83434005,0.00000000,189.65220826,0.00000000,
797,796.00000000,126.57305039,0.00000000,0.00000000,0.00000000,104.52630423,0.00000000,191.45812096,0.00000000,
798,797.00000000,123.67672694,0.00000000,0.00000000,0.00000000,102.92863638,0.00000000,193.16269820,0.00000000,
799,798.00000000,125.43554269,0.00000000,0.00000000,0.00000000,103.80769179,0.00000000,192.03288190,0.00000000,
800,799.00000000,123.88695335,0.00000000,0.00000000,0.00000000,103.02404411,0.00000000,192.19818878,0.00000000,
801,800.00000000,125.56205423,0.00000000,0.00000000,0.00000000,104.51128010,0.00000000,192.89600920,0.00000000,
802,801.00000000,125.68151807,0.00000000,0.00000000,0.00000000,104.60679847,0.00000000,191.57750621,0.00000000,
803,802.00000000,124.58910213,0.00000000,0.00000000,0.00000000,103.74636935,0.00000000,192.51884516,0.00000000,
804,803.00000000,125.49176580,0.00000000,0.00000000,0.00000000,103.84630526,0.00000000,191.44554227,0.00000000,
805,804.00000000,124.94585205,0.00000000,0.00000000,0.00000000,103.98322634,0.00000000,192.77374090,0.00000000,
806,805.00000000,125.59371917,0.00000000,0.00000000,0.00000000,103.98613118,0.00000000,191.82504672,0.00000000,
807,806.00000000,124.41143930,0.00000000,0.00000000,0.00000000,103.90310957,0.00000000,192.65909844,0.00000000,
808,807.00000000,123.46935937,0.00000000,0.00000000,0.00000000,103.04115109,0.00000000,193.62623979,0.00000000,
809,808.00000000,123.13006571,0.00000000,0.00000000,0.00000000,102.80331751,0.00000000,191.82670352,0.00000000,
810,809.00000000,123.83639957,0.00000000,0.00000000,0.00000000,102.90685493,0.00000000,194.41528970,0.00000000,
811,810.00000000,124.28018369,0.00000000,0.00000000,0.00000000,103.24821686,0.00000000,194.01720906,0.00000000,
812,811.00000000,123.50945759,0.00000000,0.00000000,0.00000000,102.70819097,0.00000000,193.70319955,0.00000000,
813,812.00000000,123.30427140,0.00000000,0.00000000,0.00000000,102.77928611,0.00000000,193.63374445,0.00000000,
814,813.00000000,123.71571313,0.00000000,0.00000000,0.00000000,102.95625339,0.00000000,194.05722832,0.00000000,
815,814.00000000,123.60724876,0.00000000,0.00000000,0.00000000,102.71697331,0.00000000,194.58336622,0.00000000,
816,815.00000000,124.82548359,0.00000000,0.00000000,0.00000000,103.52191370,0.00000000,194.14967522,0.00000000,
817,816.00000000,123.46736222,0.00000000,0.00000000,0.00000000,102.28874561,0.00000000,194.60545233,0.00000000,
818,817.00000000,124.21168065,0.00000000,0.00000000,0.00000000,102.82972392,0.00000000,193.54025138,0.00000000,
819,818.00000000,123.55589596,0.00000000,0.00000000,0.00000000,102.81347387,0.00000000,194.62628976,0.00000000,
820,819.00000000,122.42647979,0.00000000,0.00000000,0.00000000,101.96169990,0.00000000,194.75721417,0.00000000,
821,820.00000000,122.74530184,0.00000000,0.00000000,0.00000000,102.08567028,0.00000000,194.61359449,0.00000000,
822,821.00000000,123.37198411,0.00000000,0.00000000,0.00000000,103.09150714,0.00000000,195.83138981,0.00000000,
823,822.00000000,121.72206228,0.00000000,0.00000000,0.00000000,101.55487075,0.00000000,195.62702173,0.00000000,
824,823.00000000,122.73609718,0.00000000,0.00000000,0.00000000,102.03149778,0.00000000,193.80870968,0.00000000,
825,824.00000000,122.80209621,0.00000000,0.00000000,0.00000000,102.46245622,0.00000000,195.97560954,0.00000000,
826,825.00000000,122.22465456,0.00000000,0.00000000,0.00000000,101.46868943,0.00000000,195.72725185,0.00000000,
827,826.00000000,122.26003433,0.00000000,0.00000000,0.00000000,101.44194259,0.00000000,196.35979876,0.00000000,
828,827.00000000,122.01244498,0.00000000,0.00000000,0.00000000,101.11320483,0.00000000,195.77810751,0.00000000,
829,828.00000000,121.99010610,0.00000000,0.00000000,0.00000000,101.15498279,0.00000000,196.43787086,0.00000000,
830,829.00000000,121.86686782,0.00000000,0.00000000,0.00000000,102.25166442,0.00000000,199.15941776,0.00000000,
831,830.00000000,122.27272375,0.00000000,0.00000000,0.00000000,101.49124416,0.00000000,196.26583167,0.00000000,
832,831.00000000,121.69357391,0.00000000,0.00000000,0.00000000,101.55232499,0.00000000,197.43886187,0.00000000,
833,832.00000000,122.34456820,0.00000000,0.00000000,0.00000000,101.66205029,0.00000000,196.44325527,0.00000000,
834,833.00000000,121.86117964,0.00000000,0.00000000,0.00000000,101.42220922,0.00000000,198.19675964,0.00000000,
835,834.00000000,121.44421139,0.00000000,0.00000000,0.00000000,101.28682076,0.00000000,197.92999737,0.00000000,
836,835.00000000,121.27882329,0.00000000,0.00000000,0.00000000,101.02341480,0.00000000,198.56630654,0.00000000,
837,836.00000000,122.05843141,0.00000000,0.00000000,0.00000000,101.66172279,0.00000000,198.39218175,0.00000000,
838,837.00000000,120.40115321,0.00000000,0.00000000,0.00000000,100.42231741,0.00000000,198.92739681,0.00000000,
839,838.00000000,120.88546933,0.00000000,0.00000000,0.00000000,100.80186708,0.00000000,200.28974684,0.00000000,
840,839.00000000,120.72230635,0.00000000,0.00000000,0.00000000,100.70354564,0.00000000,197.44647542,0.00000000,
841,840.00000000,120.65954124,0.00000000,0.00000000,0.00000000,100.68171810,0.00000000,198.66533129,0.00000000,
842,841.00000000,120.69812906,0.00000000,0.00000000,0.00000000,100.66798001,0.00000000,199.12274634,0.00000000,
843,842.00000000,119.56176232,0.00000000,0.00000000,0.00000000,99.72169683,0.00000000,198.77122274,0.00000000,
844,843.00000000,120.00524405,0.00000000,0.00000000,0.00000000,99.80368652,0.00000000,198.39330174,0.00000000,
845,844.00000000,119.49717193,0.00000000,0.00000000,0.00000000,99.55736811,0.00000000,198.77794157,0.00000000,
846,845.00000000,120.05684803,0.00000000,0.00000000,0.00000000,100.08524845,0.00000000,198.60413157,0.00000000,
847,846.00000000,120.37841478,0.00000000,0.00000000,0.00000000,99.94659716,0.00000000,200.51777569,0.00000000,
848,847.00000000,119.90304852,0.00000000,0.00000000,0.00000000,100.08850462,0.00000000,199.33332783,0.00000000,
849,848.00000000,120.02577889,0.00000000,0.00000000,0.00000000,99.42779476,0.00000000,199.52184759,0.00000000,
850,849.00000000,120.18275807,0.00000000,0.00000000,0.00000000,99.28756956,0.00000000,198.67842837,0.00000000,
851,850.00000000,119.62828078,0.00000000,0.00000000,0.00000000,99.66822741,0.00000000,199.74403942,0.00000000,
852,851.00000000,118.99561771,0.00000000,0.00000000,0.00000000,98.83394556,0.00000000,198.99846063,0.00000000,
853,852.00000000,119.60472615,0.00000000,0.00000000,0.00000000,99.70552174,0.00000000,199.03210790,0.00000000,
854,853.00000000,118.96281466,0.00000000,0.00000000,0.00000000,98.96682818,0.00000000,199.64444368,0.00000000,
855,854.00000000,119.20663715,0.00000000,0.00000000,0.00000000,98.65798397,0.00000000,200.39275206,0.00000000,
856,855.00000000,120.12095422,0.00000000,0.00000000,0.00000000,99.17036199,0.00000000,200.33610628,0.00000000,
857,856.00000000,118.65053514,0.00000000,0.00000000,0.00000000,98.82357315,0.00000000,201.44268066,0.00000000,
858,857.00000000,119.27169293,0.00000000,0.00000000,0.00000000,99.36207859,0.00000000,200.55697637,0.00000000,
859,858.00000000,118.67523989,0.00000000,0.00000000,0.00000000,98.63090151,0.00000000,201.80692023,0.00000000,
860,859.00000000,117.69449884,0.00000000,0.00000000,0.00000000,97.82948314,0.00000000,201.37888289,0.00000000,
861,860.00000000,119.48169254,0.00000000,0.00000000,0.00000000,99.33947947,0.00000000,202.60540546,0.00000000,
862,861.00000000,118.25456871,0.00000000,0.00000000,0.00000000,97.93979329,0.00000000,201.11651718,0.00000000,
863,862.00000000,118.54473694,0.00000000,0.00000000,0.00000000,98.73804659,0.00000000,201.07936953,0.00000000,
864,863.00000000,119.35092496,0.00000000,0.00000000,0.00000000,99.00260513,0.00000000,201.33627831,0.00000000,
865,864.00000000,118.36387405,0.00000000,0.00000000,0.00000000,98.73117616,0.00000000,203.20926609,0.00000000,
866,865.00000000,116.49452906,0.00000000,0.00000000,0.00000000,96.92635358,0.00000000,201.81891794,0.00000000,
867,866.00000000,118.32697158,0.00000000,0.00000000,0.00000000,98.33620087,0.00000000,203.02637389,0.00000000,
868,867.00000000,117.91071035,0.00000000,0.00000000,0.00000000,98.42886710,0.00000000,202.80201311,0.00000000,
869,868.00000000,118.59943761,0.00000000,0.00000000,0.00000000,98.22535116,0.00000000,202.81130899,0.00000000,
870,869.00000000,117.89999525,0.00000000,0.00000000,0.00000000,98.64104604,0.00000000,203.11558078,0.00000000,
871,870.00000000,117.79043377,0.00000000,0.00000000,0.00000000,97.69076716,0.00000000,202.80448040,0.00000000,
872,871.00000000,116.94946942,0.00000000,0.00000000,0.00000000,96.85317660,0.00000000,202.81512941,0.00000000,
873,872.00000000,117.23820114,0.00000000,0.00000000,0.00000000,98.13057536,0.00000000,203.79018023,0.00000000,
874,873.00000000,115.89282449,0.00000000,0.00000000,0.00000000,96.21558584,0.00000000,204.98557185,0.00000000,
875,874.00000000,116.57163746,0.00000000,0.00000000,0.00000000,96.92537755,0.00000000,204.33825295,0.00000000,
876,875.00000000,117.72536855,0.00000000,0.00000000,0.00000000,97.62423054,0.00000000,203.57528044,0.00000000,
877,876.00000000,118.52429187,0.00000000,0.00000000,0.00000000,98.37913893,0.00000000,202.83020386,0.00000000,
878,877.00000000,116.80289081,0.00000000,0.00000000,0.00000000,96.80352228,0.00000000,204.53447182,0.00000000,
879,878.00000000,118.30119630,0.00000000,0.00000000,0.00000000,97.28417534,0.00000000,202.58911495,0.00000000,
880,879.00000000,115.90873728,0.00000000,0.00000000,0.00000000,96.78134819,0.00000000,205.65894086,0.00000000,
881,880.00000000,117.12522843,0.00000000,0.00000000,0.00000000,97.31529057,0.00000000,204.68217650,0.00000000,
882,881.00000000,117.17500358,0.00000000,0.00000000,0.00000000,97.69519009,0.00000000,205.64209318,0.00000000,
883,882.00000000,116.40597155,0.00000000,0.00000000,0.00000000,96.89147891,0.00000000,205.10577702,0.00000000,
884,883.00000000,115.45515495,0.00000000,0.00000000,0.00000000,96.45690714,0.00000000,205.35897189,0.00000000,
885,884.00000000,115.44815026,0.00000000,0.00000000,0.00000000,96.29081206,0.00000000,205.61052606,0.00000000,
886,885.00000000,115.47521273,0.00000000,0.00000000,0.00000000,96.11634098,0.00000000,206.84263150,0.00000000,
887,886.00000000,115.31984996,0.00000000,0.00000000,0.00000000,96.01787822,0.00000000,205.59719899,0.00000000,
888,887.00000000,115.62542747,0.00000000,0.00000000,0.00000000,96.34839694,0.00000000,205.62189248,0.00000000,
889,888.00000000,116.00824967,0.00000000,0.00000000,0.00000000,96.71837672,0.00000000,205.72081060,0.00000000,
890,889.00000000,115.05320056,0.00000000,0.00000000,0.00000000,95.95462667,0.00000000,206.35578259,0.00000000,
891,890.00000000,116.11393325,0.00000000,0.00000000,0.00000000,96.26414401,0.00000000,206.24883826,0.00000000,
892,891.00000000,115.40886465,0.00000000,0.00000000,0.00000000,95.49398708,0.00000000,205.78009614,0.00000000,
893,892.00000000,114.29048153,0.00000000,0.00000000,0.00000000,94.84931079,0.00000000,205.25604090,0.00000000,
894,893.00000000,116.02771820,0.00000000,0.00000000,0.00000000,96.79093576,0.00000000,206.40813892,0.00000000,
895,894.00000000,115.82954923,0.00000000,0.00000000,0.00000000,95.77449588,0.00000000,206.34296557,0.00000000,
896,895.00000000,114.03949897,0.00000000,0.00000000,0.00000000,94.75187916,0.00000000,206.89626065,0.00000000,
897,896.00000000,115.32100813,0.00000000,0.00000000,0.00000000,96.18621620,0.00000000,208.58563172,0.00000000,
898,897.00000000,115.13423893,0.00000000,0.00000000,0.00000000,96.75502855,0.00000000,206.99148151,0.00000000,
899,898.00000000,114.52135771,0.00000000,0.00000000,0.00000000,95.65372578,0.00000000,206.69378366,0.00000000,
900,899.00000000,113.33311263,0.00000000,0.00000000,0.00000000,94.36445711,0.00000000,207.65485461,0.00000000,
901,900.00000000,114.31183143,0.00000000,0.00000000,0.00000000,95.02973671,0.00000000,206.89446500,0.00000000,
902,901.00000000,114.01181718,0.00000000,0.00000000,0.00000000,95.25083031,0.00000000,208.53313147,0.00000000,
903,902.00000000,113.13656265,0.00000000,0.00000000,0.00000000,94.45826990,0.00000000,208.77102168,0.00000000,
904,903.00000000,112.57372036,0.00000000,0.00000000,0.00000000,94.11662373,0.00000000,208.00428566,0.00000000,
905,904.00000000,114.83678535,0.00000000,0.00000000,0.00000000,94.78104534,0.00000000,206.06632333,0.00000000,
906,905.00000000,114.65335809,0.00000000,0.00000000,0.00000000,95.46058433,0.00000000,207.65806421,0.00000000,
907,906.00000000,114.05770605,0.00000000,0.00000000,0.00000000,95.29883085,0.00000000,208.50121883,0.00000000,
908,907.00000000,114.39911191,0.00000000,0.00000000,0.00000000,96.05494023,0.00000000,209.09845774,0.00000000,
909,908.00000000,113.99794163,0.00000000,0.00000000,0.00000000,95.01460710,0.00000000,208.38665230,0.00000000,
910,909.00000000,112.96787980,0.00000000,0.00000000,0.00000000,94.42361255,0.00000000,210.28481107,0.00000000,
911,910.00000000,113.77981060,0.00000000,0.00000000,0.00000000,95.26477227,0.00000000,209.55183246,0.00000000,
912,911.00000000,112.89528614,0.00000000,0.00000000,0.00000000,94.26082843,0.00000000,209.23484343,0.00000000,
913,912.00000000,113.81095020,0.00000000,0.00000000,0.00000000,94.99119386,0.00000000,209.35736096,0.00000000,
914,913.00000000,113.18645041,0.00000000,0.00000000,0.00000000,94.58212577,0.00000000,208.90810462,0.00000000,
915,914.00000000,113.27517622,0.00000000,0.00000000,0.00000000,94.77216160,0.00000000,209.29277728,0.00000000,
916,915.00000000,111.55717013,0.00000000,0.00000000,0.00000000,93.51972106,0.00000000,210.26743053,0.00000000,
917,916.00000000,111.16556375,0.00000000,0.00000000,0.00000000,93.35863430,0.00000000,210.56003213,0.00000000,
918,917.00000000,112.46757478,0.00000000,0.00000000,0.00000000,94.60670912,0.00000000,210.88272652,0.00000000,
919,918.00000000,112.07668910,0.00000000,0.00000000,0.00000000,93.82415765,0.00000000,209.80743026,0.00000000,
920,919.00000000,111.86542295,0.00000000,0.00000000,0.00000000,93.70082822,0.00000000,210.78912720,0.00000000,
921,920.00000000,111.52150776,0.00000000,0.00000000,0.00000000,93.67151456,0.00000000,211.17767068,0.00000000,
922,921.00000000,111.54868217,0.00000000,0.00000000,0.00000000,93.93926614,0.00000000,210.82945471,0.00000000,
923,922.00000000,112.03642724,0.00000000,0.00000000,0.00000000,93.21422066,0.00000000,210.06099514,0.00000000,
924,923.00000000,110.90554184,0.00000000,0.00000000,0.00000000,93.17452854,0.00000000,212.16327861,0.00000000,
925,924.00000000,110.54987242,0.00000000,0.00000000,0.00000000,93.02680717,0.00000000,211.91646817,0.00000000,
926,925.00000000,112.70981191,0.00000000,0.00000000,0.00000000,94.77546710,0.00000000,210.60092746,0.00000000,
927,926.00000000,110.94254020,0.00000000,0.00000000,0.00000000,93.41830299,0.00000000,211.14466756,0.00000000,
928,927.00000000,111.47918163,0.00000000,0.00000000,0.00000000,93.22456848,0.00000000,211.99007981,0.00000000,
929,928.00000000,110.61718060,0.00000000,0.00000000,0.00000000,93.55331989,0.00000000,212.39211776,0.00000000,
930,929.00000000,110.63120988,0.00000000,0.00000000,0.00000000,93.21424487,0.00000000,212.78881894,0.00000000,
931,930.00000000,110.94791810,0.00000000,0.00000000,0.00000000,93.04765978,0.00000000,211.86037721,0.00000000,
932,931.00000000,110.77535933,0.00000000,0.00000000,0.00000000,93.73253877,0.00000000,212.79977819,0.00000000,
933,932.00000000,110.08072228,0.00000000,0.00000000,0.00000000,93.11283468,0.00000000,213.12465429,0.00000000,
934,933.00000000,110.45367543,0.00000000,0.00000000,0.00000000,92.69869006,0.00000000,212.96029676,0.00000000,
935,934.00000000,109.37968974,0.00000000,0.00000000,0.00000000,92.57135007,0.00000000,213.13637508,0.00000000,
936,935.00000000,109.03446888,0.00000000,0.00000000,0.00000000,92.53021798,0.00000000,214.19334126,0.00000000,
937,936.00000000,110.72463805,0.00000000,0.00000000,0.00000000,93.45589468,0.00000000,212.62433768,0.00000000,
938,937.00000000,110.90071678,0.00000000,0.00000000,0.00000000,93.91713709,0.00000000,213.48957055,0.00000000,
939,938.00000000,110.30915761,0.00000000,0.00000000,0.00000000,93.12207944,0.00000000,213.27985948,0.00000000,
940,939.00000000,109.25536980,0.00000000,0.00000000,0.00000000,91.93026957,0.00000000,212.78484365,0.00000000,
941,940.00000000,110.11722735,0.00000000,0.00000000,0.00000000,92.95266303,0.00000000,212.38854034,0.00000000,
942,941.00000000,109.06328577,0.00000000,0.00000000,0.00000000,92.03381950,0.00000000,213.52535707,0.00000000,
943,942.00000000,109.17612085,0.00000000,0.00000000,0.00000000,92.38917347,0.00000000,214.42659010,0.00000000,
944,943.00000000,108.97064253,0.00000000,0.00000000,0.00000000,92.61296153,0.00000000,214.78565619,0.00000000,
945,944.00000000,109.02041738,0.00000000,0.00000000,0.00000000,92.15134740,0.00000000,213.11294731,0.00000000,
946,945.00000000,108.94417143,0.00000000,0.00000000,0.00000000,92.30930915,0.00000000,214.43739779,0.00000000,
947,946.00000000,109.11982166,0.00000000,0.00000000,0.00000000,92.52743126,0.00000000,214.98747960,0.00000000,
948,947.00000000,108.47632333,0.00000000,0.00000000,0.00000000,91.47941060,0.00000000,215.45175501,0.00000000,
949,948.00000000,109.52930890,0.00000000,0.00000000,0.00000000,92.40961221,0.00000000,213.90109543,0.00000000,
950,949.00000000,109.16103284,0.00000000,0.00000000,0.00000000,92.94699926,0.00000000,214.84565202,0.00000000,
951,950.00000000,108.78541555,0.00000000,0.00000000,0.00000000,91.56777471,0.00000000,214.41267214,0.00000000,
952,951.00000000,108.33843313,0.00000000,0.00000000,0.00000000,91.57285209,0.00000000,216.51022580,0.00000000,
953,952.00000000,107.35308775,0.00000000,0.00000000,0.00000000,90.87142306,0.00000000,214.85244030,0.00000000,
954,953.00000000,107.72881907,0.00000000,0.00000000,0.00000000,91.10900899,0.00000000,214.82253256,0.00000000,
955,954.00000000,109.22037400,0.00000000,0.00000000,0.00000000,92.75648174,0.00000000,216.08092237,0.00000000,
956,955.00000000,108.03269136,0.00000000,0.00000000,0.00000000,91.62432968,0.00000000,216.10838349,0.00000000,
957,956.00000000,108.68243296,0.00000000,0.00000000,0.00000000,91.86557169,0.00000000,216.14725942,0.00000000,
958,957.00000000,108.63514157,0.00000000,0.00000000,0.00000000,92.24965427,0.00000000,217.53056812,0.00000000,
959,958.00000000,108.02120867,0.00000000,0.00000000,0.00000000,91.92486117,0.00000000,216.15219052,0.00000000,
960,959.00000000,107.90439200,0.00000000,0.00000000,0.00000000,91.66371684,0.00000000,218.62278103,0.00000000,
961,960.00000000,107.15773592,0.00000000,0.00000000,0.00000000,90.80939130,0.00000000,215.26384781,0.00000000,
962,961.00000000,108.12647633,0.00000000,0.00000000,0.00000000,91.32075680,0.00000000,215.39754724,0.00000000,
963,962.00000000,106.94010262,0.00000000,0.00000000,0.00000000,91.25179591,0.00000000,216.90517821,0.00000000,
964,963.00000000,107.53759868,0.00000000,0.00000000,0.00000000,91.36139582,0.00000000,217.28205775,0.00000000,
965,964.00000000,106.86161121,0.00000000,0.00000000,0.00000000,90.39328594,0.00000000,215.82056622,0.00000000,
966,965.00000000,107.48488736,0.00000000,0.00000000,0.00000000,91.63110475,0.00000000,217.66198555,0.00000000,
967,966.00000000,106.39961951,0.00000000,0.00000000,0.00000000,90.48994060,0.00000000,218.24067022,0.00000000,
968,967.00000000,106.36138341,0.00000000,0.00000000,0.00000000,90.13565204,0.00000000,217.64527373,0.00000000,
