0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
,produkt,produkt,produkt,produkt,produkt,produkt,produkt,produkt,produkt,silan,silan,silan,penten,penten,penten,penten,produkt suma,silan suma,penten suma,cale widmo
,Y ,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,,,,
czas (s),"Integral(0.636757,0.572970)","Integral(0.889757,0.814595)","Integral(0.982024,0.932107)","Integral(1.046604,0.985144)","Integral(1.263743,1.196043)","Integral(1.345170,1.269046)","Integral(1.458730,1.384479)","Integral(1.549517,1.479633)","Integral(1.635311,1.553885)","Integral(0.708841,0.638108)","Integral(1.108528,1.048454)","Integral(3.920281,3.598789)","Integral(1.012637,0.971353)","Integral(1.685043,1.598012)","Integral(2.106522,1.964386)","Integral(5.596931,5.302060)",,,,"Integral(7.350003,0.326339)"
2015,363.145,17.1749,117.998,1271.1,31.361,29.9272,17.4609,23.7459,23.8581,633.651,618.002,129.6,402.429,374.032,232.766,195.196,1895.771,1381.253,1204.423,5962.15
2020,364.435,17.4408,119.97,1275.56,30.9966,29.8473,17.0632,23.8287,23.9403,631.493,610.806,129.448,402.914,373.494,232.13,195.129,1903.0819,1371.747,1203.667,5959.99
2025,364.155,16.5592,118.998,1272.79,32.2889,29.9964,17.0303,23.4809,24.0108,633.203,615.804,129.376,403.342,373.793,231.993,195.153,1899.3095,1378.383,1204.281,5963.96
2030,365.121,17.0609,119.242,1276.42,31.817,29.8951,17.0966,23.9058,23.9487,631.084,611.311,129.372,402.318,373.253,231.535,194.777,1904.5071,1371.767,1201.883,5957.86
2035,365.134,16.5191,120.188,1275.22,32.7858,29.9806,17.2521,23.7884,24.2062,631.119,612.4,129.39,402.354,373.386,231.973,194.681,1905.0742,1372.909,1202.394,5960.28
2040,363.592,16.981,118.49,1273.75,32.3672,29.9182,17.5035,24.1067,24.0887,633,615.921,129.175,400.415,373.136,232.032,194.806,1900.7973,1378.096,1200.389,5962.29
2045,364.09,16.7796,117.526,1273.84,32.6193,30.5779,17.3954,23.9381,23.9466,633.407,618.149,129.208,400.993,373.388,231.832,194.509,1900.7129,1380.764,1200.722,5965.31
2050,365.543,17.0474,118.991,1273.44,32.2443,30.318,17.1197,23.7155,24.427,631.983,616.65,129.003,401.931,372.928,231.506,194.355,1902.8459,1377.636,1200.72,5962.09
2055,363.866,17.1622,120.148,1272.83,32.9622,30.8273,17.679,24.4031,24.643,632.898,618.723,129.026,400.934,372.546,231.408,194.077,1904.5208,1380.647,1198.965,5962.04
2060,364.641,16.9707,118.591,1270.63,32.6487,30.5498,17.272,23.8719,24.363,632.763,619.421,128.782,401.282,372.306,230.944,193.883,1899.5381,1380.966,1198.415,5957.77
2065,365.137,17.4849,119.323,1276.14,31.856,30.408,17.5114,24.1174,24.5127,631.833,614.577,128.905,399.798,371.947,230.993,193.841,1906.4904,1375.315,1196.579,5961.22
2070,364.778,17.2751,119.768,1271.2,32.528,30.7937,17.7093,24.5953,24.6833,632.369,620.254,128.774,400.152,372.133,231.066,193.542,1903.3307,1381.397,1196.893,5958.47
2075,363.863,16.8115,117.781,1269.15,32.5764,30.6207,17.7195,24.0875,24.616,633.486,621.963,128.702,398.762,371.37,230.641,193.397,1897.2256,1384.151,1194.17,5957.05
2080,364.749,17.8911,119.01,1269.8,32.4453,31.0909,17.2924,24.3541,24.875,632.36,619.912,128.761,398.643,370.968,230.168,193.011,1901.5078,1381.033,1192.79,5953.45
2085,368.622,17.7541,122.242,1277.88,33.2417,31.4311,17.803,24.8436,25.2744,627.629,610.702,128.698,402.868,371.342,230.447,192.976,1919.0919,1367.029,1197.633,5958.6
2090,368.07,17.6158,121.367,1277.44,32.8286,30.9502,17.6982,24.593,25.5568,628.066,611.664,128.442,400.541,370.427,230.176,192.782,1916.1196,1368.172,1193.926,5953.72
2095,367.747,16.8497,121.646,1272.05,33.8679,30.9557,17.6995,24.5906,25.683,629.849,619.517,128.504,402.784,371.151,229.866,192.544,1911.0894,1377.87,1196.345,5956.24
2100,365.81,17.5853,118.469,1270.59,32.9626,31.0975,17.7928,24.6633,25.1332,631.635,621.922,128.33,398.008,370.394,229.795,192.668,1904.1037,1381.887,1190.865,5953.18
2105,364.789,17.967,120.185,1267.98,32.712,31.2734,17.7854,24.4352,25.5724,633.309,625.876,128.3,398.601,370.361,229.503,192.396,1902.6994,1387.485,1190.861,5956.02
2110,369.205,16.9078,121.533,1275.37,34.2538,30.8728,18.1744,24.7269,25.7355,627.558,615.552,128.267,402.893,370.331,229.588,192.347,1916.7792,1371.377,1195.159,5956.88
2115,365.496,18.3597,121.471,1272.39,32.2685,31.1164,18.5189,24.9361,25.7844,631.323,619.703,128.263,399.125,369.882,229.362,192.224,1910.341,1379.289,1190.593,5958.58
2120,366.288,18.3998,120.553,1271.37,32.757,31.5684,18.0075,25.1816,25.7949,630.962,620.237,128.088,398.473,369.418,229.093,191.94,1909.9202,1379.287,1188.924,5953.84
2125,368.223,17.8622,122.371,1274.69,33.2463,31.3499,18.2341,25.3145,26.1694,628.96,616.264,128.075,400.64,369.459,228.959,191.847,1917.4604,1373.299,1190.905,5956.11
2130,367.564,17.6465,119.911,1272.24,33.3533,31.7247,18.1938,24.7989,25.7791,630.391,622.335,127.9,398.945,369.837,229.153,191.783,1911.2113,1380.626,1189.718,5958.17
2135,366.286,18.3641,119.791,1271.17,33.1641,31.9631,17.8985,24.9129,25.8561,631.578,621.73,127.819,397.12,369.513,228.835,191.412,1909.4058,1381.127,1186.88,5955.1
2140,365.954,18.0851,118.557,1267.7,33.5375,31.4628,18.2555,25.3327,25.9147,632.428,628.593,127.673,396.745,368.781,228.787,191.39,1904.7993,1388.694,1185.703,5955.96
2145,368.741,17.4525,119.161,1275.2,34.0299,31.7524,18.421,25.174,25.8736,628.272,617.949,127.604,398.044,368.626,228.66,190.986,1915.8054,1373.825,1186.316,5953.93
2150,369.007,18.3323,120.286,1273.03,33.0699,31.4637,18.5535,25.3914,26.0581,628.205,619.559,127.585,398.3,368.295,228.396,190.656,1915.1919,1375.349,1185.647,5950.6
2155,366.797,18.2092,121.54,1268.03,33.6733,31.7081,18.6169,25.5156,26.7813,630.472,626.759,127.408,397.836,368.127,228.124,190.457,1910.8714,1384.639,1184.544,5951.22
2160,366.885,18.6631,120.167,1265.97,33.4051,31.7263,18.1113,25.789,26.3563,631.094,630.692,127.251,397.464,367.853,227.588,190.312,1907.0731,1389.037,1183.217,5947.74
2165,367.586,18.0477,121.185,1270.62,34.2983,32.1999,18.2842,25.5545,26.9332,629.303,620.997,127.347,396.852,367.536,227.428,189.976,1914.7088,1377.647,1181.792,5947
2170,368.809,18.3182,121.581,1274.41,34.089,31.5787,18.0466,25.6083,26.9079,628.765,619.041,127.284,396.399,367.223,227.218,189.922,1919.3487,1375.09,1180.762,5948.86
2175,371.108,18.2608,120.817,1276.84,34.1437,32.3406,18.1572,25.4804,26.642,625.374,614.064,127.11,398.503,367.25,227.013,189.478,1923.7897,1366.548,1182.244,5943.74
2180,372.216,19.0882,121.501,1275.47,33.5414,32.1656,18.5725,25.7754,26.8653,624.516,616.905,127.142,399.225,366.792,226.842,189.271,1925.1954,1368.563,1182.13,5942.6
2185,369.155,18.2032,122.843,1269.7,34.8038,32.515,18.7605,26.0859,27.2896,628.128,626.074,126.918,397.66,366.141,226.64,189.317,1919.356,1381.12,1179.758,5945.02
2190,370.925,18.888,121.856,1272.79,34.2024,32.2679,18.5794,25.9368,27.345,626.649,621.908,126.773,396.797,365.894,226.6,189.055,1922.7905,1375.33,1178.346,5945.35
2195,368.314,18.2685,120.973,1267.74,34.9835,32.4664,18.6912,26.0511,27.257,629.743,629.143,126.652,395.591,366.09,226.567,189.049,1914.7447,1385.538,1177.297,5946.04
2200,371.804,19.3788,122.285,1272.04,33.6739,32.1474,18.7691,25.9971,27.3935,625.957,623.263,126.668,398.082,365.739,225.955,188.739,1923.4888,1375.888,1178.515,5944.2
2205,369.122,19.4711,120.606,1267.35,33.8916,32.2468,18.4185,26.1613,27.1744,629.216,628.502,126.581,393.945,364.868,225.464,188.44,1914.4417,1384.299,1172.717,5940.8
2210,371.179,18.851,123.789,1277.03,34.9388,32.5641,18.8873,26.4897,27.7048,625.884,617.305,126.68,395.589,365.243,225.921,188.409,1931.4337,1369.869,1175.162,5948.05
2215,369.749,18.8502,120.638,1268.17,34.5062,32.8345,18.8433,26.1845,27.4656,628.549,630.801,126.483,396.222,365.228,225.706,188.181,1917.2413,1385.833,1175.337,5945.06
2220,369.789,19.5658,122.102,1269.08,34.6041,33.7989,18.4551,26.6341,27.8015,628.131,627.426,126.344,394.371,364.489,225.243,188.021,1921.8305,1381.901,1172.124,5941.43
2225,370.514,19.5688,123.624,1268.18,35.1575,33.0209,18.8819,26.8321,28.1531,627.62,630.345,126.333,396.848,364.638,224.953,187.793,1923.9323,1384.298,1174.232,5942.31
2230,371.167,19.4772,122.532,1268.79,35.0961,32.6922,18.724,26.6821,28.1488,627.157,630.422,126.167,395.205,364.167,224.929,187.333,1923.3094,1383.746,1171.634,5940.72
2235,375.516,19.8131,125.707,1278.51,34.8534,33.4756,19.1613,26.9129,28.4613,621.006,615.206,126.236,398.826,364.261,224.739,187.311,1942.4106,1362.448,1175.137,5939.62
2240,372.732,20.1022,124.087,1269.99,34.4802,33.2389,19.0916,26.8366,28.5127,625.17,627.855,126.214,397.113,363.805,224.447,187.07,1929.0712,1379.239,1172.435,5941.47
2245,372.203,19.7622,122.69,1268.68,35.3733,33.2996,18.7527,27.152,28.2975,626.648,632.492,125.84,395.303,363.579,224.309,186.959,1926.2103,1384.98,1170.15,5941.67
2250,372.686,19.5329,123.779,1272.55,35.8021,33.384,18.8972,27.1256,28.7679,624.744,624.381,125.812,394.684,362.931,223.766,186.429,1932.5247,1374.937,1167.81,5935.39
2255,370.43,19.2326,118.172,1268.18,35.4761,34.0151,19.3741,26.9423,27.9074,627.352,634.304,125.777,390.886,362.929,224.339,186.197,1919.7296,1387.433,1164.351,5935.64
2260,372.859,20.4567,122.574,1270.43,34.718,33.8297,19.3384,27.3749,28.6117,624.935,629.676,125.616,393.673,362.373,223.783,186.202,1930.1924,1380.227,1166.031,5935.43
2265,372.347,19.9924,123.217,1268.73,35.3972,33.8043,19.6884,27.4387,28.9983,625.258,633.542,125.527,394.445,362.418,223.603,185.829,1929.6133,1384.327,1166.295,5937.25
2270,373.484,20.2399,123.063,1270.74,35.3092,33.4236,19.5162,27.3603,28.8464,623.968,626.964,125.323,392.989,361.341,223.115,185.565,1931.9826,1376.255,1163.01,5931.77
2275,370.384,19.8496,123.257,1264.25,35.8985,33.6688,19.3134,27.4075,28.9422,627.467,637.988,125.308,391.187,361.375,222.759,185.271,1922.971,1390.763,1160.592,5929.43
2280,375.231,20.0899,124.277,1273.46,35.6726,33.9061,19.2011,27.5524,29.4687,622.123,623.807,125.066,394.423,361.091,222.301,184.936,1938.8588,1370.996,1162.751,5928.39
2285,373.487,20.4675,124.675,1273.53,36.2886,34.7294,19.5533,27.9049,29.4024,624.045,624.808,125.324,391.923,361.369,222.66,184.808,1940.0381,1374.177,1160.76,5932.84
2290,376.829,20.4293,126.767,1275.53,36.3134,34.054,19.12,27.6558,30.0123,621.031,622.618,125.028,394.721,360.828,221.993,184.551,1946.7108,1368.677,1162.093,5931.44
2295,373.28,19.7605,122.408,1270.59,36.723,34.5126,19.5333,27.6365,29.4734,624.069,631.297,125.034,390.192,360.302,221.955,184.412,1933.9173,1380.4,1156.861,5928.61
2300,373.016,20.1672,124.49,1266.18,36.4114,34.2195,19.7673,27.5675,29.8347,624.524,636.368,124.685,391.763,359.688,221.607,184.235,1931.6536,1385.577,1157.293,5926.2
2305,377.401,19.9506,125.589,1275.61,36.6501,34.5063,19.7699,27.907,30.2324,619.917,621.866,124.817,394.438,359.939,221.646,184.042,1947.6163,1366.6,1160.065,5929.99
2310,376.827,20.5792,125.516,1273.53,36.0482,34.7621,19.9973,28.1506,30.2943,620.431,626.97,124.539,393.732,359.625,221.286,183.742,1945.7047,1371.94,1158.385,5926.09
2315,376.593,21.0326,126.121,1274.2,36.3562,34.4988,19.6927,28.18,30.2092,621.273,624.438,124.65,392.419,358.988,221.144,183.7,1946.8835,1370.361,1156.251,5930.76
2320,376.75,20.7875,124.738,1271.03,36.3892,34.8,19.9048,28.207,30.3852,621.611,634.016,124.37,392.843,359.162,221.013,183.438,1942.9917,1379.997,1156.456,5931.48
2325,376.082,21.0521,123.63,1269.86,36.3208,34.885,19.5565,28.2166,30.2588,622.969,633.893,124.19,390.875,358.655,220.594,183.153,1939.8618,1381.052,1153.277,5928.91
2330,375.58,21.0582,125.017,1269.57,36.8797,35.9091,20.1658,28.6203,30.6748,622.548,634.874,124.222,390.986,358.663,220.642,182.943,1943.4749,1381.644,1153.234,5928.68
2335,379.291,20.8282,128.357,1274.92,37.2677,35.4185,20.1168,28.7075,31.4073,618.036,626.788,124.035,394.944,358.522,220.047,182.572,1956.314,1368.859,1156.085,5926.1
2340,379.272,21.8047,126.946,1274.18,36.0582,34.7949,20.3326,28.9414,30.8397,618.7,629.129,123.941,394.166,358.343,219.955,182.45,1953.1695,1371.77,1154.914,5927.08
2345,380.137,21.4912,126.187,1276.08,36.8412,35.2214,20.6764,29.0373,30.9393,618.382,630.093,124.059,393.06,358.068,220.193,182.197,1956.6108,1372.534,1153.518,5930.59
2350,377.957,21.3399,126.478,1273.51,37.4871,35.6442,20.3185,29.0842,31.2757,620.174,631.71,123.844,390.671,357.456,219.608,181.552,1953.0946,1375.728,1149.287,5924.55
2355,377.269,21.3266,125.639,1272.07,37.1625,35.418,20.1833,28.9585,31.2016,621.086,631.005,123.742,388.756,356.598,219.143,181.276,1949.2285,1375.833,1145.773,5923.53
2360,378.962,21.4138,126.246,1272.71,37.4546,36.0619,20.0379,29.1229,31.4912,619.555,630.176,123.511,389.123,356.196,218.909,181.077,1953.5003,1373.242,1145.305,5920.91
2365,376.245,21.2891,126.187,1265.88,37.8796,36.0417,20.4969,29.1101,31.6929,622.513,646.984,123.5,389.884,356.127,218.473,180.958,1944.8223,1392.997,1145.442,5922.8
2370,377.402,20.9532,125.256,1269.97,38.8231,36.3008,20.811,29.3058,31.5808,620.654,639.088,123.473,388.681,355.934,218.756,180.463,1950.4027,1383.215,1143.834,5922.77
2375,379.535,21.635,125.533,1270.78,37.9759,36.19,20.7168,29.4902,31.7575,618.589,634.93,123.35,389.031,355.543,218.219,180.08,1953.6134,1376.869,1142.873,5917.07
2380,379.353,21.9445,127.85,1272.05,38.2031,36.213,20.3497,29.4624,32.3552,618.355,632.073,123.165,388.944,355.004,217.452,179.659,1957.7809,1373.593,1141.059,5914.23
2385,380.468,21.8059,128.401,1274.14,38.0011,36.3726,20.6571,29.7494,32.2989,617.554,631.314,122.996,389.629,354.631,217.321,179.53,1961.894,1371.864,1141.111,5916.19
2390,381.658,21.571,127.961,1274.98,38.9022,36.509,20.8831,29.9709,32.4117,616.259,630.956,122.788,389.323,354.505,217.443,179.142,1964.8469,1370.003,1140.413,5916.31
2395,380.542,22.2437,127.369,1273.26,38.2606,36.673,20.9108,30.1181,32.2049,617.249,633.351,122.766,387.638,354.127,217.07,178.861,1961.5821,1373.366,1137.696,5912.76
2400,382.328,22.6319,128.988,1272.97,38.1013,36.6421,21.0881,30.2272,32.7244,615.478,635.954,122.654,390.97,353.709,216.317,178.626,1965.701,1374.086,1139.622,5911.98
2405,381.706,22.3249,127.935,1271.6,38.6804,37.012,20.9402,30.2374,32.7775,616.777,641.159,122.538,388.503,352.926,216.08,178.314,1963.2134,1380.474,1135.823,5912.33
2410,379.842,22.5109,128.207,1271.54,38.3863,37.1804,21.0193,30.3333,33.0628,618.672,638.045,122.377,385.733,352.406,215.866,177.83,1962.082,1379.094,1131.835,5912.26
2415,381.018,22.0823,126.147,1271.19,39.5367,37.6772,21.2007,30.5901,32.8749,616.697,640.381,122.215,385.318,352.411,215.878,177.646,1962.3169,1379.293,1131.253,5908.15
2420,384.802,22.8285,129.913,1274.71,38.8489,36.9613,21.3015,31.0645,33.5835,612.241,632.183,121.943,390.792,352.444,215.355,177.345,1974.0132,1366.367,1135.936,5905.95
2425,380.737,23.5641,127.387,1270.62,38.285,37.3522,21.0179,30.9382,33.2618,618.244,643.529,122.073,385.36,351.904,215.024,177.226,1963.1632,1383.846,1129.514,5911.61
2430,383.687,23.3949,131.443,1272.26,38.793,37.974,21.206,31.2204,34.388,614.416,640.641,121.951,388.044,351.177,214.756,176.696,1974.3663,1377.008,1130.673,5909.64
2435,383.198,23.019,131.275,1271.77,39.3655,37.6343,21.7667,31.0639,34.2413,614.038,638.996,121.552,387.946,350.641,214.103,176.393,1973.3337,1374.586,1129.083,5904.27
2440,382.868,23.0676,128.269,1272.29,39.3049,37.826,21.6635,31.0088,33.693,614.899,639.766,121.463,383.595,350.257,214.134,175.95,1969.9908,1376.128,1123.936,5902.14
2445,384.019,23.768,130.549,1276.23,39.5309,38.2376,21.2495,31.3642,34.1351,614.331,632.574,121.475,383.743,349.547,213.595,175.622,1979.0833,1368.38,1122.507,5904.4
2450,385.217,23.6606,130.286,1273.76,39.3023,38.3621,22.2084,31.3955,34.3957,611.482,639.846,121.238,386.899,349.577,213.357,175.094,1978.5876,1372.566,1124.927,5898.07
2455,385.939,23.2125,131.486,1277.27,40.4911,38.1682,21.6515,31.5133,34.7553,611.504,633.149,121.048,385.75,349.184,212.972,174.923,1984.4869,1365.701,1122.829,5900.25
2460,383.81,23.2947,129.354,1271.44,40.565,39.0921,21.7305,31.6218,34.478,614.439,642.99,120.99,383.015,348.485,212.7,174.464,1975.3861,1378.419,1118.664,5900.31
2465,385.163,23.6254,130.28,1273.26,40.5597,38.5389,21.7821,31.7736,34.8241,613.509,646.381,120.777,383.183,348.187,212.389,174.371,1979.8068,1380.667,1118.13,5901.75
2470,386.984,24.1619,131.761,1275.32,40.1968,38.6926,22.2215,32.1131,35.0804,610.931,639.328,120.613,385.951,347.975,211.996,173.972,1986.5313,1370.872,1119.894,5901.8
2475,387.136,24.0792,131.576,1275.67,40.3737,38.8597,22.226,32.4613,35.3202,610.974,638.098,120.432,383.686,347.255,211.71,173.542,1987.7021,1369.504,1116.193,5897.92
2480,386.502,24.2934,131.2,1271.51,40.5021,39.0147,22.6028,32.6787,35.4217,611.198,649.806,120.287,384.843,346.938,211.459,173.29,1983.7254,1381.291,1116.53,5895.64
2485,389.464,24.0464,132.935,1277.21,41.3271,38.8027,22.177,32.4915,35.8177,608.366,639.084,120.047,385.337,346.405,210.748,172.825,1994.2714,1367.497,1115.315,5893.89
2490,387.657,25.1071,132.6,1272.45,40.2545,39.4718,22.5755,32.7759,36.0326,610.502,651.513,120.169,384.732,345.992,210.666,172.57,1988.9244,1382.184,1113.96,5896.88
2495,388.669,24.7291,132.827,1275.05,40.981,39.505,22.4892,33.104,36.0775,609.195,644.612,119.732,383.756,345.817,210.316,171.996,1993.4318,1373.539,1111.885,5893.03
2500,387.677,24.1729,131.286,1272.21,41.9109,39.7116,22.5058,32.8606,36.045,610.85,651.563,119.689,381.287,344.754,209.998,171.741,1988.3798,1382.102,1107.78,5893.93
2505,391.411,24.7095,133.696,1279.31,41.4506,39.203,22.7014,33.2138,36.6436,606.883,637.067,119.529,384.254,344.589,209.459,171.401,2002.3389,1363.479,1109.703,5892.17
2510,388.882,25.6289,134.229,1275.08,40.9934,39.5837,22.8057,33.2726,36.9131,610.367,644.851,119.495,382.253,344.406,209.103,171.068,1997.3884,1374.713,1106.83,5896.27
2515,391.792,24.6287,135.52,1278.93,42.3081,40.5977,23.0248,33.655,37.2426,605.975,639.991,119.274,383.953,343.629,208.69,170.581,2007.6989,1365.24,1106.853,5892.21
2520,388.663,25.7819,133.947,1271.62,41.6828,40.4574,22.4939,33.7862,36.9312,610.162,651.844,118.813,379.929,342.989,208.104,170.206,1995.3634,1380.819,1101.228,5888.03
2525,389.487,25.5622,134.536,1273.68,42.1601,40.4719,23.3629,33.8977,37.1267,609.194,650.758,118.793,380.108,342.773,208.164,169.933,2000.2845,1378.745,1100.978,5891.48
2530,390.824,25.4717,135.056,1273.79,42.4717,40.9158,23.2172,34.1322,37.5193,607.435,653.197,118.827,381.149,342.402,207.825,169.297,2003.3979,1379.459,1100.673,5888.11
2535,389.933,25.8864,134.798,1273.62,42.0715,40.7897,23.463,33.816,37.5112,608.954,649.097,118.466,377.863,341.309,207.295,168.763,2001.8888,1376.517,1095.23,5886.02
2540,393.192,25.8441,135.594,1276.82,42.8134,40.9393,23.2605,34.273,37.8134,605.465,647.716,118.343,380.041,341.146,206.786,168.497,2010.5497,1371.524,1096.47,5884.95
2545,395.986,26.3225,138.513,1281.24,42.9331,41.2158,22.9637,34.5034,38.4608,603.186,639.821,118.071,382.699,341.103,206.44,168.325,2022.1383,1361.078,1098.567,5889.09
2550,395.425,26.3151,135.782,1281.9,42.5925,41.2955,23.8279,34.7413,38.1653,603.103,641.843,117.959,379.46,340.494,206.54,167.998,2020.0446,1362.905,1094.492,5886.51
2555,395.652,26.8183,137.506,1280.78,42.6448,41.6364,23.2592,34.948,38.8226,604.103,644.728,117.875,380.367,340.512,205.692,167.897,2022.0673,1366.706,1094.468,5890.87
2560,394.348,26.8627,137.408,1277,42.9302,41.4809,23.9063,35.2678,38.7644,604.408,650.055,117.465,378.449,339.024,205.267,167.264,2017.9683,1371.928,1090.004,5885.26
2565,395.157,26.4478,135.589,1279.04,43.7803,41.8368,23.829,35.3323,38.5093,604.395,651.867,117.353,377.671,339.473,205.511,166.857,2019.5215,1373.615,1089.512,5888.06
2570,398.036,26.0307,137.91,1280.98,44.4239,42.2754,23.6071,35.222,39.3374,601.484,650.937,116.977,380.351,338.719,204.728,166.574,2027.8225,1369.398,1090.372,5886.51
2575,395.282,27.1154,137.608,1276.96,43.81,42.2041,23.7402,35.5179,39.5501,604.51,654.365,116.89,377.32,337.924,204.18,165.996,2021.7877,1375.765,1085.42,5886.2
2580,399.614,27.9487,140.248,1282.79,43.8105,42.5405,23.4181,36.1415,39.8681,600.933,645.375,116.745,379.636,337.531,203.568,165.569,2036.3794,1363.053,1086.304,5888.03
2585,399.221,27.6022,139.34,1281.33,44.2372,42.6782,23.7868,36.3788,39.9231,601.409,654.243,116.516,378.832,337.531,203.753,165.581,2034.4973,1372.168,1085.697,5889.13
2590,398.434,27.554,137.5,1280.71,44.3658,42.7202,24.3599,36.2039,39.8231,602.208,654.906,116.334,377.225,336.96,203.484,165.144,2031.6709,1373.448,1082.813,5889.69
2595,400.825,27.3687,140.156,1282.48,45.0972,43.3489,24.093,36.315,40.4006,599.219,648.77,115.957,378.373,336.688,202.923,164.554,2040.0844,1363.946,1082.538,5886.26
2600,399.751,27.752,139.766,1279.76,44.5641,43.1949,24.2871,36.4023,40.5038,600.316,657.007,115.755,377.591,335.512,202.296,164.141,2035.9812,1373.078,1079.54,5883.89
2605,402.183,27.758,141.489,1283.47,45.4115,43.6885,24.8564,36.7633,40.9546,597.633,654.247,115.895,381.111,335.928,202.066,163.786,2046.5743,1367.775,1082.891,5888.44
2610,403.622,28.363,141.108,1286.94,44.7706,43.0302,24.3856,36.8477,40.892,597.345,646.595,115.407,377.091,334.524,201.34,163.277,2049.9591,1359.347,1076.232,5885.15
2615,405.456,28.5244,142.111,1289.07,45.1433,44.318,24.8962,37.4202,41.3019,594.46,649.784,115.431,379.309,334.501,201.493,162.939,2058.241,1359.675,1078.242,5885.66
2620,404.824,28.9667,143.371,1287.17,45.0977,43.6143,24.9717,37.6169,41.4793,595.359,650.705,115.178,378.799,333.934,200.939,162.459,2057.1116,1361.242,1076.131,5885.35
2625,402.596,28.6667,143.353,1282.53,45.5911,43.4471,25.2801,37.4465,41.8721,598.339,656.443,114.784,375.831,333.236,200.486,162.337,2050.7826,1369.566,1071.89,5887.1
2630,404.397,28.9016,141.853,1286.1,45.3249,44.0283,24.9608,37.7589,41.9819,597.675,654.923,114.655,375.236,332.978,200.263,162.068,2055.3064,1367.253,1070.545,5889.29
2635,406.157,29.1274,142.358,1288.31,45.749,43.9541,25.4554,37.7847,42.1955,594.897,650.669,114.603,376.258,332.612,199.807,161.479,2061.0911,1360.169,1070.156,5886.49
2640,405.564,29.167,141.62,1287.08,46.2719,44.7063,25.2242,38.1512,42.019,596.461,654.237,114.179,373.138,331.902,199.536,161.137,2059.8036,1364.877,1065.713,5886.86
2645,406.11,29.2451,143.84,1286.52,46.8623,44.6867,25.259,38.3666,42.5638,596.051,656.693,114.192,375.612,332.084,199.154,161.008,2063.4535,1366.936,1067.858,5892.4
2650,407.645,29.0911,145.483,1286.96,47.3739,44.7551,25.2831,38.3561,43.2112,594.6,658.103,113.892,377.11,331.506,198.755,160.393,2068.1585,1366.595,1067.764,5892.15
2655,409.64,29.6054,144.406,1290.35,46.6271,45.1256,25.7582,38.5757,42.9992,592.123,653.763,113.769,376.019,330.76,198.344,159.909,2073.0872,1359.655,1065.032,5888.09
2660,408.683,29.6529,147.28,1288.4,47.2684,45.4694,25.8581,39.0299,43.8144,592.418,653.604,113.531,376.235,330.285,197.677,159.405,2075.4561,1359.553,1063.602,5886.42
2665,408.291,30.4013,143.918,1286.4,46.7435,45.3666,25.4368,39.3081,43.2,594.983,662.076,113.138,372.673,329.675,197.555,159.277,2069.0653,1370.197,1059.18,5888.2
2670,409.121,29.8816,142.728,1287.83,47.7364,46.029,25.5724,39.2567,43.4063,594.662,665.66,113.119,372.736,329.691,197.539,158.825,2071.5614,1373.441,1058.791,5892.29
2675,410.435,30.1103,145.759,1289.74,48.1084,45.7274,25.9394,39.7635,44.0845,592.247,661.683,112.914,373.932,328.866,197.083,158.339,2079.6675,1366.844,1058.22,5888.95
2680,411.784,30.4354,145.372,1292.28,47.6295,45.9278,26.312,39.4882,44.0759,590.96,657.666,112.777,372.053,327.925,196.61,157.998,2083.3048,1361.403,1054.586,5887.64
2685,413.141,30.7969,146.81,1292.95,47.8199,46.1083,26.4456,40.1442,44.6821,590.009,660.837,112.438,374.328,327.554,196.321,157.548,2088.898,1363.284,1055.751,5891.33
2690,414.709,31.1897,150.077,1296.65,47.9168,46.6809,26.6242,40.166,45.1358,588.474,653.913,112.183,375.463,327.45,195.752,157.342,2099.1494,1354.57,1056.007,5893.77
2695,412.979,29.7779,146.162,1293.29,49.5525,47.1772,26.4836,40.0893,44.9942,590.723,660.297,112.17,371.01,326.916,195.631,156.805,2090.5057,1363.19,1050.362,5892.98
2700,416.455,31.4116,148.724,1297.96,48.9075,47.5599,26.2951,40.626,45.3047,587.299,654.753,112.017,374.514,326.908,195.167,156.618,2103.2438,1354.069,1053.207,5895
2705,414.573,31.4247,148.436,1293.95,48.8694,47.0032,26.6984,40.8593,45.5838,590.409,662.937,111.798,370.929,326.141,195.021,156.204,2097.3978,1365.144,1048.295,5898.08
2710,414.437,32.0854,148.139,1291.89,48.5144,47.9388,26.4933,41.1024,45.5522,590.044,665.351,111.446,370.467,325.411,194.342,155.788,2096.1525,1366.841,1046.008,5891.2
2715,417.239,31.0628,149.837,1296.23,50.0899,47.9875,26.4947,40.8113,46.4001,587.344,659.938,111.127,372.029,325.021,193.976,155.242,2106.1523,1358.409,1046.268,5892.41
2720,418.839,31.6445,151.482,1297.68,50.2867,47.8387,26.5933,41.2774,46.5077,585.357,658.035,110.897,373.667,324.724,193.589,154.962,2112.1493,1354.289,1046.942,5894.06
2725,416.502,31.8301,149.239,1294.66,49.976,48.4383,26.7396,41.2335,46.6331,589.287,666.512,110.857,370.541,324.219,193.269,154.732,2105.2516,1366.656,1042.761,5898.84
