"saccharose: (5.39173, 5.44305)","alpha-glucose: (5.2178, 5.26134)","beta-glucose: (4.62026, 4.67207)","fructose: (3.97917, 4.01542)",whole_spectrum
0.004146223620119921,0.000265824555651986,6.535476928050396e-05,0.0005363900640650046,
0.0041460245347649215,0.0002773715441345856,6.36372125505039e-05,0.0006002996646200044,
0.003829121648736124,0.0002767591039119857,6.593357014990391e-05,0.0006936196586500063,
0.004129770117948921,0.00026735598845198567,6.580741929490392e-05,0.0007231945390850068,
0.0041139458129189205,0.00027481750771273574,6.828966935140403e-05,0.0008298364466800082,
0.0038072337486774206,0.0002882552730914858,6.653300752965398e-05,0.0007464170800300081,
0.00394815087864792,0.00027802938415698585,6.6365886673629e-05,0.0006237522092000072,
0.0037977567506264215,0.0002916005696844858,6.434575639925402e-05,0.0008273146118440094,
0.0038260445683019244,0.00029046162423878544,6.389416663850385e-05,0.0007345778490750084,
0.0038128515586614204,0.0002821861335004861,6.4718459366954e-05,0.0005768539196600081,
0.0038092587394024215,0.00028448179022204606,6.484561231100398e-05,0.0007546118742380093,
0.0035103521286589225,0.0002929646279581858,6.506130517475394e-05,0.0009621765262940104,
0.004070825909007421,0.0002836834720128861,6.696338659360403e-05,0.0007101951502700085,
0.003788285194819122,0.0002928499148996857,6.52184017740039e-05,0.0007600826456604096,
0.0037569450019911722,0.0002928690079362859,6.778776027570394e-05,0.0007500301772170085,
0.0034988808804519217,0.0002934869640121364,6.467630607688191e-05,0.0008710951131460114,
0.004047345731845046,0.00028594764820628584,6.783032528060411e-05,0.0007424951096950096,
0.0038911934262619227,0.0002752519452919861,7.006043070600411e-05,0.0005699935441300084,
0.0037845878615701233,0.0002969646033680859,6.600011025225407e-05,0.0005738417786700092,
0.0038961854144834223,0.0002767223839126361,7.070167666905401e-05,0.0006973414081150094,
0.0038734665975322714,0.00027735448980648655,6.9079545505604e-05,0.0007580437497300115,
0.0038735032990323227,0.0002734590034025858,6.900941628905407e-05,0.0007129825034850108,
0.003865755883900923,0.00027798316711773587,6.908647066305406e-05,0.0007125124217075104,
0.0037443294071712245,0.00030044789233408566,6.930562229040404e-05,0.0008981188128750106,
0.004013323048093924,0.000279300888091306,6.728367129735412e-05,0.0008632088304760099,
0.0037114536474495237,0.000280274301734426,7.147484471224403e-05,0.0006277770572025101,
0.003737044794171923,0.00030263771446478613,7.039402255680413e-05,0.0006905249305040111,
0.0038330639976594245,0.0002787804468487873,7.0101865629604e-05,0.0009139092440475146,
0.0037229979169441747,0.00028136707456548625,7.171635475400416e-05,0.0009243918249550135,
0.003709427041763424,0.0003025645584615661,6.970801822520404e-05,0.0007237276590100113,
0.0036846527408579246,0.0002829292521931862,7.188850819520406e-05,0.0009135323508520126,
0.003975872104680924,0.00030317881951838607,6.837864606450416e-05,0.0007670509780000123,
0.003679767350734626,0.0002827585204419861,7.279885388875409e-05,0.0008559131927800116,
0.003673341618487425,0.0002826642591762367,7.277995509750404e-05,0.0006193027246500118,
0.0036988501163094274,0.00028552769173798584,6.840767556570411e-05,0.0006727770226660082,
0.003947254853126926,0.0002935381631019861,7.172499792570415e-05,0.0010426006504930135,
0.003921888174222726,0.0002853579133796862,7.100578633280406e-05,0.0007219264853640126,
0.003933101936359325,0.0002977316228336113,7.200088512945412e-05,0.0007397834689600124,
0.003772859038132926,0.0003125863360497861,7.162931306080413e-05,0.0007619534675000124,
0.003757096745071127,0.000294782109118387,7.156974906487898e-05,0.0007304663634400138,
0.003762634646494426,0.0003091392702486863,7.192268029990409e-05,0.0009312982671075142,
0.003657745522054427,0.0002887070242350862,7.438813437650403e-05,0.0007676323169900118,
0.0036470578403554276,0.00028991426539188637,7.392524500250406e-05,0.000826140793515014,
0.0036219231543331274,0.00028898222711798617,7.37823472408841e-05,0.0009196251354370133,
0.0038970738078429267,0.0003168655570851862,7.294939743946415e-05,0.0007181113831210125,
0.0038942289314709273,0.00029096934226858606,7.4911586707004e-05,0.0008380483911900125,
0.003862101243532428,0.0003152039453778867,7.210651080535402e-05,0.0008237596089800142,
0.003882348431173927,0.0003195173734581111,7.335743144050414e-05,0.0009047677239950134,
0.0037283380213013286,0.0003019886080964263,7.312147515320416e-05,0.0010182588773488147,
0.003869160032208728,0.0002912609601005862,7.551170141375408e-05,0.0008382920432900145,
0.0038601952498474286,0.0002934863886224866,7.61947811116541e-05,0.0009890858745724151,
0.0038618858349049293,0.00029403912267218665,7.633600450400406e-05,0.0010103049857220154,
0.0038443093186534293,0.0003171735577983861,7.405573034430415e-05,0.0008722877104650143,
0.0038406840733699295,0.00031368325541598614,7.400865627300411e-05,0.0009952880959250149,
0.00383978458542713,0.0002956357926819861,7.403611863626414e-05,0.000955285853957014,
0.00368130701321213,0.0002951085051441866,7.606762695445404e-05,0.0011603633186840177,
0.003438781191341431,0.0002952381874281864,7.669266716125412e-05,0.0010727775790684172,
0.003823041135530931,0.0003137707822152366,7.342039464845404e-05,0.0010136069549550172,
0.0035808308790047814,0.00029789394380348646,7.673307354360415e-05,0.0010640958075150168,
0.003670031518886432,0.00029807113712248666,7.720472221987908e-05,0.0009784392661050163,
0.0038222034137749307,0.0003213289854369866,7.828498292015405e-05,0.0008870784819100158,
0.0037955380383404317,0.00029772595633718673,7.721874297755406e-05,0.0009006068789250148,
0.0034202311018519324,0.0002976975686187866,7.7291583781029e-05,0.0010246151002700167,
0.003553625846368533,0.0003136947286952369,7.617091138725402e-05,0.001011346164532019,
0.0037783320356949324,0.00029903266680818665,7.73471372529541e-05,0.0009810166852100163,
0.0037776805106049327,0.0003165354429444869,7.835548316350411e-05,0.0010180706725300178,
0.003769777802062933,0.00030079343482748705,7.840430843362912e-05,0.0009382229210650178,
0.003759515417382933,0.00030304238784898655,7.676493737770414e-05,0.0009971712265620166,
0.003497514009813334,0.00030236925538968046,7.949553295656409e-05,0.0008369768237100166,
0.003758776457176434,0.0003028127342834865,7.947414255558407e-05,0.0010749878465110172,
0.003492535549616685,0.00031551813477278666,7.61531995991641e-05,0.0009019364477600168,
0.0037502597612679356,0.00030452832681728703,7.953961499100407e-05,0.001109025716167018,
0.0034767755960428354,0.00030347216141598686,7.653829211100417e-05,0.0010495118779520183,
0.003475622216106335,0.0003054458598569865,7.916571604440414e-05,0.00117614903829502,
0.003472825438294235,0.00031042280779828646,7.718009212175414e-05,0.001073217123582019,
0.003726751064781734,0.0003225068134921868,7.786729877761408e-05,0.0008847044634900174,
0.0034612562880094355,0.0003051094962681908,7.901886312580415e-05,0.0010956299554325188,
0.003569557655760936,0.00033434622838418663,8.013171156550416e-05,0.0010716112927157682,
0.0037037310441809367,0.000308193494801987,8.006866278570411e-05,0.0010787460060690192,
0.003339075663230937,0.00031815611579498704,8.043567228500417e-05,0.0013735462638675212,
0.0034337671486839383,0.00030823918269098753,7.884833346733412e-05,0.001185676899290022,
0.003439572443126938,0.0003084307700649874,8.294370564775412e-05,0.0009544737343325188,
0.003461132822287838,0.0003208680329906869,8.040791672900415e-05,0.00114162995124802,
0.0034546390536719404,0.0003087712585537379,8.111959046500405e-05,0.0010100703344040208,
0.003425028544326438,0.0003110720197584873,8.055520235325408e-05,0.0010165013236200203,
0.003673836259279939,0.00030974412860298756,7.837345369800412e-05,0.001161684617187022,
0.00367750370101594,0.0003228686804687373,7.948408307895409e-05,0.0010283490400820206,
0.0034180881480933138,0.0003108312819464872,8.111247345375414e-05,0.0011483660788900213,
0.0034137751261145394,0.00031191549575273743,8.457078635450408e-05,0.0011893404198110205,
0.003400195470894439,0.000313333221469237,8.159735031285416e-05,0.0012233353955100217,
0.00340424908843694,0.0003125324094984871,8.179343136495413e-05,0.0011798315786150228,
0.003285443900965442,0.0003128849838620874,7.962519826685408e-05,0.0010447888415700218,
0.0036445656715109404,0.0003150852619710875,8.457696949370417e-05,0.0009761207064650196,
0.0034939394759445413,0.0003186232197792376,8.237171584100407e-05,0.001230915218960022,
0.003402451737823443,0.0003303516696818876,8.222407932495405e-05,0.001380699164223024,
0.003480779618904942,0.0003146354784780873,8.277607795350408e-05,0.001080051999860021,
0.0036138814941419416,0.0003160973847268872,8.62869910556041e-05,0.001029650271182021,
0.0033746538035347405,0.00031745998748358733,8.53391582797442e-05,0.0011388468680695214,
0.0036088043951969413,0.0003166827295848872,8.627308335425413e-05,0.0010717165807840213,
0.003358437646522442,0.00032184075407423675,8.33294468780042e-05,0.0012582053621180223,
0.003469303537017442,0.0003370733767671874,8.162217392477413e-05,0.0009499769536700203,
0.0035910780093492425,0.0003187215604064873,8.605255566591425e-05,0.00090678023854002,
0.0035826260576179414,0.0003175109231189872,8.591314394380421e-05,0.001106243086258021,
0.0033662847824104444,0.0003371443295324876,8.374948509137913e-05,0.0012033388455750236,
0.003331150634669845,0.0003219531664324874,8.391045374465407e-05,0.0010418449887600232,
0.0034389156270908214,0.0003196833991103085,8.516684982545406e-05,0.001099724629442524,
0.003324919363532945,0.0003263803110119877,8.395259184880414e-05,0.0011529444722825236,
0.003318882832051945,0.00032740385799548774,8.500040920170421e-05,0.001344599913415025,
0.0034198441885549477,0.0003229813999784884,8.57652521247881e-05,0.0012873911759500242,
0.003310676223299146,0.00032784589626388744,8.495602350230411e-05,0.0010415547490000227,
0.0035395464610227466,0.00033495807130698766,8.756105906090407e-05,0.0011487453631675228,
0.003198617876794949,0.000336591323575238,8.778712368045328e-05,0.0011492355936800242,
0.0033289307818939453,0.00033549558124623745,8.509860038637913e-05,0.0013123358080050248,
0.003534384189577947,0.000330249379221488,8.459913663375404e-05,0.0009960337499150226,
0.0033972243247709488,0.0003253166562497879,8.587107630702399e-05,0.001162999957580025,
0.0032907265573893472,0.0003300438181304877,8.548685747460422e-05,0.0013105068616940257,
0.003279657806606351,0.00034420123211098834,8.619646063020396e-05,0.0011810397669000268,
0.0035116988563005476,0.00033358302952148767,8.58004118675041e-05,0.0011521076970000242,
0.0033717563880095603,0.0003374489706197876,8.5689247842404e-05,0.0010865897015600228,
0.0030666078541539505,0.0003283521160717383,8.588685890605402e-05,0.0012874421926450275,
0.003359303554231699,0.0003382875388350878,8.898913132891053e-05,0.0011769470624700244,
0.0033601847169083487,0.00032867792527220785,8.981358047360408e-05,0.0011416259439370239,
0.0033626982055594496,0.0003271960828389879,8.99693541491041e-05,0.0016140926300600292,
0.003273390973522201,0.000329108478048988,8.708103124015397e-05,0.0015237217365800277,
0.003470126005378753,0.0003349866933474885,8.65830022089541e-05,0.0012966302600600276,
0.0034644054562274528,0.00033650274878508827,8.72638275652041e-05,0.0011827864131700272,
0.003464219020544352,0.0003170225447849884,8.677701758935398e-05,0.0013282526340800275,
0.0034629149927819527,0.0003426403434654884,8.692161960910413e-05,0.0013225054032800273,
0.0030384676329843017,0.0003313944607559882,8.723320780685415e-05,0.0014437507112770277,
0.003225603703792954,0.00033857133689418824,8.79803017357041e-05,0.0011582155250680257,
0.0033140996517389545,0.0003340021845944889,8.780482668250399e-05,0.0011786655494735272,
0.003433993684055953,0.0003532328025439884,8.760233818640408e-05,0.001180661847900027,
0.003446031219848054,0.00033432162374098833,8.894266171405406e-05,0.0012263939549300269,
0.003308734942829205,0.0003413649807512388,8.827483525820408e-05,0.0014758607515300295,
0.0034341750179359546,0.0003402610478594882,8.837173868500405e-05,0.0011464323393290266,
0.003414845580824854,0.00033404726997228836,8.783918956075404e-05,0.0014568857664200292,
0.003001737066460954,0.0003375322952319877,8.86246577917542e-05,0.001454799737396028,
0.0034192593055683523,0.0003358354005756879,9.208218083350422e-05,0.0013941842425350278,
0.0029868005834983572,0.00034679654260318885,9.293469992175402e-05,0.0014208101888600303,
0.003401819022072456,0.00033648044529578896,9.217616788170414e-05,0.0013433578926190296,
0.0034064537909365544,0.0003369893704454884,8.960843240455408e-05,0.0011709424435400267,
0.002977168357412954,0.0003270600988654881,9.061066869220416e-05,0.0013448100591325284,
0.003186942021792458,0.0003386302969747391,9.309132262630392e-05,0.0015048880282680312,
0.0033941429043454546,0.0003384360515969123,8.976690026000404e-05,0.0013557720743700274,
0.003380322988905955,0.0003463113436557885,8.900816197990403e-05,0.001241230147185028,
0.003370170729057957,0.00034019562696328874,9.311856682075393e-05,0.001268347542780028,
0.0033703218193554606,0.0003407085853189897,8.941611504810387e-05,0.0016854064648700324,
0.0031430717887684576,0.00034164087508923815,9.371501531425406e-05,0.0012034246997330283,
0.0029505736745449596,0.00034114912069898884,9.6764005218554e-05,0.0013087816298640307,
0.0033592148490469583,0.0003478104765914887,9.465196549425404e-05,0.0012920285438300294,
0.0032311358234095623,0.0003438149852023895,9.139013401509383e-05,0.0011927154280410308,
0.00293820751133896,0.00034233365516262896,9.6457777812304e-05,0.0014818756572550324,
0.003128515013346459,0.0003446724126178887,9.420630721850407e-05,0.0013499884066100307,
0.003342607513712864,0.00035086381916098956,9.463470876005369e-05,0.001506228517905033,
0.003334892735657462,0.00035329532409048904,9.156182559700389e-05,0.0012278368220550297,
0.003105731805058463,0.00035057807484818965,9.156384311140378e-05,0.0012918707541800314,
0.0033278125224849614,0.00034441002311648883,9.113479779670387e-05,0.0015268660536570324,
0.0031875215443514637,0.00035249017764348934,9.461454005900381e-05,0.0012984701332200324,
0.0033232564839299583,0.0003514063644742884,9.514266161095406e-05,0.0014912813052350303,
0.0029000906336489668,0.00034550437542548985,9.729833344590362e-05,0.0014946021010900327,
0.003092651580725965,0.0003548688765164898,9.591569649540369e-05,0.0015304262043800336,
0.003074262532399166,0.00034558288813598976,9.533867477805368e-05,0.0013262692048800337,
0.0030861140712141657,0.0003550869645419397,9.582002041500375e-05,0.001490435687915034,
0.0030920037607209613,0.00035993423616838857,9.792733708390399e-05,0.0015562926063330323,
0.003286065005911964,0.0003553124390271973,9.29367866807038e-05,0.001447543022385032,
0.0030930164497460664,0.00034939484219098963,9.615902813925369e-05,0.0014065531849020336,
0.0029490315300289647,0.00036263830762761943,9.313031376990377e-05,0.0014528687109950323,
0.0030628427741454657,0.00035672987098788974,9.259518741470366e-05,0.0016002820679450343,
0.003059204404614716,0.00036326834873328946,9.673029413435381e-05,0.0014452787943000334,
0.0031397956559764692,0.0003405142383949901,9.982503141170362e-05,0.0013926459536110333,
0.002863763840155967,0.0003597623523102897,9.895500517245363e-05,0.0015028882087550343,
0.0032690061635774616,0.00036053496126978857,9.904935587730407e-05,0.0015708909922980325,
0.0031319424648242247,0.00035130140223498907,9.461379686610393e-05,0.0015298361755500347,
0.002858502429952968,0.0003610683407877398,9.764832676410369e-05,0.0014408209423600342,
0.0030500385823584693,0.0003548617263804895,0.00010101808219220359,0.0015363062776600335,
0.003037908565738266,0.00035383433909758907,9.451144125318383e-05,0.0012937119029300327,
0.0030216764662886666,0.00037458794620648915,9.445001276350373e-05,0.0016225639898150353,
0.00292896741751567,0.00035528187677769004,0.00010128086301250356,0.001439178382960035,
0.0029208245094148443,0.00035537546795748884,0.00010115023465850395,0.0016658954833425345,
0.0029201366122746657,0.0003558001343135391,9.55621825744639e-05,0.0018235217788700369,
0.003004683300177967,0.0003565641819594894,9.486571489095383e-05,0.0014495355807150336,
0.0030047704459659737,0.00037795505372849065,9.836244386445333e-05,0.0016330598309900373,
0.0030033093156593724,0.00034592885571199054,9.654631578790343e-05,0.0014342651937300339,
0.0031945257679314716,0.0003565111554407904,9.605360885505345e-05,0.0013691405773280348,
0.0030198429227892695,0.00036466190772248936,0.0001015540399709477,0.0017551780778100367,
0.0030074991889508748,0.0003648884647809911,9.907154808210317e-05,0.0014530612066960373,
0.002982849580100473,0.00036921116586069024,9.618825737510352e-05,0.0013920826254300357,
0.00289902816986997,0.0003668620117184899,9.939821906290361e-05,0.0016003734746200364,
0.002970820617788972,0.00034775598057149037,9.675436310232856e-05,0.0015960736766850376,
0.002978156001775473,0.0003587067706109904,9.656147938390345e-05,0.0015693275104200367,
0.002871012633739978,0.0003615977508136912,0.00010288709913170308,0.0017748860582140408,
0.00298078817981937,0.0003679003301725898,9.808757340585376e-05,0.0015127700699125344,
0.002961145864383479,0.0003616444743530917,9.725975623270302e-05,0.0015007709268450387,
0.0029535118226924678,0.0003627898308059888,0.00010046595046805396,0.0015638409915050347,
0.002949543296218473,0.00035195100038074,9.763760286530358e-05,0.0017549062077700378,
0.0029440783539779747,0.0003901146553315651,9.828072578216341e-05,0.0014759345713650368,
0.0029625248534168765,0.00037104564416799073,0.00010158956486795327,0.0014428006872900378,
0.0028505894206686784,0.000372669897839991,0.00010386451800990322,0.001610880167140039,
0.002935443698415773,0.00036613562861049034,9.823693564115353e-05,0.0018259382022800382,
0.0029495845589774757,0.00037871277979974053,0.0001013242206957533,0.001502946988515037,
0.002829633365170978,0.00037115370017179103,0.00010427809379760313,0.001594263462130039,
0.002935755835857466,0.0003541043636989884,9.923943587510401e-05,0.0013722528090350332,
0.0029146085066099805,0.00036627420886299145,0.00010246000480150307,0.0018635826094550406,
0.002913288044337486,0.00036620834361249255,9.879004541354262e-05,0.0016921940942575412,
0.0028202428265919777,0.0003490287070649906,0.00010257877571120329,0.0020976342427330426,
0.002821841056847078,0.000376109815912491,0.00010269122785680333,0.002161672203340044,
0.0028969630809509758,0.00036711525377499044,9.856914565360345e-05,0.00190610455725104,
0.002805762030664578,0.00036375255913799075,9.990999535260323e-05,0.001887750884775041,
0.0029742545163470276,0.0003786838078554301,0.00010285633115901596,0.00168377087056004,
0.0030754710524659944,0.00036927340597674407,0.00010364655364058992,0.0017715802694040455,
0.0028861386223539755,0.0003712796965018898,9.937224198670357e-05,0.001735487392947039,
0.0027909491216649793,0.00036469993972124094,0.00010605108837065315,0.0018559265826650418,
0.002875611642879592,0.00035723235464099395,0.00010097412499925202,0.0018234385338850442,
0.0028989222462789833,0.0003448126913694917,0.00010058000260340281,0.0016483192446200415,
0.0025971720706509847,0.000367663221868992,0.0001064750250057027,0.0020071609975600437,
0.0027781532927254908,0.00036764966394379366,0.00010603244775120228,0.001875789390730046,
0.003044218521776188,0.00037048216310979276,0.00010048184057355242,0.0015639042861300425,
0.0027683564296239905,0.0003664248755429934,0.00010458777317230233,0.002039276070785047,
0.0026949349733397738,0.0003690242842382395,0.0001071991614047537,0.0019181775190000407,
0.002760256178119484,0.0003739472276785918,0.00010181382037450292,0.002128311669386045,
0.0027650503092209846,0.00036979701132299213,0.0001052097174047028,0.0019471919773550441,
0.0030305388896039766,0.00037594671879799004,0.00010143813567210341,0.0017793564953600383,
0.002912857527343878,0.0003736784346864906,0.00010511099642175338,0.0021860884224020444,
0.0030332825953931827,0.0003754900866312415,0.00010187559982350306,0.0017874002409250418,
0.0025684498400907517,0.0003848284801539931,0.00010204582834545239,0.0019490742588610453,
0.0025653246971609855,0.0003779085648104917,0.00010832114920140292,0.0018445113342460443,
0.0025578219637139793,0.00036640540413999023,0.00010365878834075344,0.0016429849682300388,
0.002658638422926987,0.000373850394190092,0.0001083089200737028,0.002119093092155045,
0.002660699435343987,0.0003592118196349924,0.0001084007319539527,0.002075955072595045,
0.0025518767714704915,0.000365846605311993,0.00010683602272386243,0.0020717830759050472,
0.002650087039166981,0.0003874767429944905,0.00010571573737050332,0.0020797081046550437,
0.002799915780432782,0.00038790462053149083,0.0001083201993107532,0.0017406518821700416,
0.002543916302791586,0.00037964973522959175,0.00010933153261920293,0.0018732232152700427,
0.0027126194996329915,0.00038024730666674306,0.00010709160077420249,0.002261329102545049,
0.0026400143444703936,0.0003740678718924936,0.00010930201592135225,0.0019422898597975466,
0.002627606375955988,0.0003775983568695919,0.00010666786256460277,0.0020525052044150457,
0.00297499256654949,0.00038109749912049244,0.00011038847897275261,0.0016624942986360432,
0.002622439555842492,0.0003800660055502432,0.00010396551798200229,0.001811665730668046,
0.002954395913686488,0.0003790352795419922,0.00010945112644125267,0.002010812294710045,
0.002772296314058483,0.000364395211502991,0.0001092803241881533,0.0017231918182500409,
0.002952475277964496,0.0003762455690032437,0.00010469056433480202,0.001718664071080045,
0.0028428761115074845,0.0003836811594074912,0.00010446809919175307,0.001864822734970043,
0.002953524683790994,0.00037850303612449346,0.00010980576472580232,0.0019413502970900471,
0.002952634651478589,0.00037283515415339216,0.0001089577953511526,0.0018895047533350447,
0.0029358237788242336,0.00036594682442599115,0.00011190820207190326,0.0017131196218620414,
0.002596246791224987,0.00038515691693649147,0.00010800051630265298,0.002278948820235048,
0.0029291427892081884,0.00038144605637899204,0.00010881412841670269,0.0018804879664100446,
0.0028076778141905025,0.0003727450152975954,0.00011021376051550152,0.001749273037295046,
0.0029247861346960074,0.00037973631165654637,0.00010608757955370099,0.002191284108510051,
0.0028083226098949907,0.00038571935462279236,0.00010916639638290255,0.002107380654430047,
0.00265348464679673,0.0003894049132547401,0.00010872574741900356,0.001949602974740043,
0.0025778172751249936,0.0003897915127127428,0.00011244948576390244,0.001730896774420045,
0.0028001491524939906,0.0003884050281460923,0.0001063283311031526,0.0022533342066338477,
0.0025685752109849878,0.0003889984825499916,0.00010980741564190307,0.0018658457189400452,
0.002564398560801006,0.000388978573743996,0.00011030364709185108,0.002201048599774051,
0.0027813633195574966,0.0003848660377507938,0.00011092857685230214,0.0019957148127700483,
0.002787415877938497,0.0003848980494956936,0.00011283051883950214,0.001999248755580047,
0.0025587596436589875,0.0003898629584970913,0.00011252455813042295,0.0021637610375200467,
0.00288255215708199,0.0003718990715006169,0.0001140920217302027,0.0019481252237100453,
0.0028767234656284888,0.00039934790718524195,0.00011036793348890282,0.0020012314924950465,
0.002769645202909991,0.0003665613786124923,0.00010731858311355274,0.002191424233875048,
0.002697885374525994,0.000377913700484493,0.0001070140116385025,0.0019442708449100474,
0.0025420953073235133,0.0003999535721912477,0.00011200428468710034,0.00211041167693505,
0.0025366090401769703,0.0003957524687264871,0.00011417260341500435,0.0018795560834550375,
0.002573272619037492,0.00038003277937179235,0.00010718493814175251,0.0018273880788900454,
0.002851257391466488,0.0004066000768417912,9.747117652820301e-05,0.0022528238065700474,
0.002736563836488991,0.0003891688459029919,0.00010812125852750277,0.0022078612820480466,
0.002517219450830494,0.0003951238484442427,0.00011076956626695254,0.0020690393790400476,
0.0025233776841985097,0.00038267663280937194,0.00011531114126600071,0.0022817381073880513,
0.0025630125389009967,0.00037656814942699365,0.00011545092618200209,0.001955982315470048,
0.002513581675216504,0.00036885565951699534,0.00011484713332750143,0.0021839505116750505,
0.002511189550314999,0.00039222349199899377,0.000109757562974102,0.00223394793731005,
0.002648748669483711,0.000368694501776497,0.00010926993389822069,0.0020822903856400504,
0.002504121626291994,0.00038597907092511273,0.00011016134467950254,0.0018693075372650473,
0.002495811162756501,0.00038547864875024447,0.00011452856647140196,0.002197120800350049,
0.0023992033722154927,0.00039276989372299194,0.00011480257403320269,0.001905348960316047,
0.002810693903645024,0.0003976313424070005,0.00011565498362129897,0.0018345985705200494,
0.0026985033756349963,0.000393246021103993,0.00011325198044277236,0.0020388769297320477,
0.002624269201377499,0.0003995439727225537,0.00010929371901250218,0.0024032888445800517,
0.0024827769914984787,0.000387536535225289,0.00011155202397530393,0.0019156510434675423,
0.0023925137608982595,0.00039488357407479655,0.00011154534008880096,0.0020077075809225497,
0.002514705812438992,0.00039343960765299204,0.0001127878768491027,0.0020729968839300478,
0.002684909605825085,0.0003960159651962403,0.0001160491884965033,0.0023807704091250467,
0.002601963784689491,0.00036559657437499195,0.00012265495456190346,0.0019791386487050477,
0.0024677213287324995,0.0003971062349515936,0.00011421229750010204,0.0019756099518740485,
0.0024625809854499996,0.0004109547383461436,0.00011056957916775209,0.0021918180948800508,
0.0026619287639027584,0.0003746641445589962,0.00011590513610300103,0.0020162611387400504,
0.0026267557367858057,0.0003902399760766952,0.00011154545678157738,0.0021754161421050507,
0.0026157879875987554,0.00039804260207699507,0.00011898195788440155,0.0022735088439480525,
0.0025112544246886017,0.00039268027394999416,0.00011503517988400186,0.0023840397397625517,
0.0025871894916875042,0.00039664288819449484,0.0001114873979300016,0.002042980173202549,
0.0024423132826000117,0.0003920406028324968,0.00011235255467810068,0.0024181543879850526,
0.0023387021676644906,0.0003930663736046913,0.000117217244985503,0.0021925567723390478,
0.002436552683863012,0.000404403164087797,0.0001116835874702006,0.002064783259197551,
0.002583270925466007,0.0003934863721627951,0.00011399432222040138,0.0023279051683320513,
0.002425237104434016,0.000415993019254448,0.00012029979648470009,0.0023902637408550528,
0.0024637316478950027,0.00039522448059599405,0.0001160536855897718,0.001999823020775049,
0.002332019504360013,0.000392802976715897,0.00011617372068595057,0.0021459200111614497,
0.002557131486378995,0.000393130140089992,0.00011477852256040267,0.0022638298574350494,
0.002557682862919994,0.0004007787702852921,0.00011742269483040273,0.002276185289885049,
0.002414018352539717,0.000416922350565248,0.00011730091776107206,0.0023138083030920516,
0.0025467318120806154,0.0003876359174549976,0.00011728797831310024,0.0023650182330920517,
0.002548953908928999,0.0004034392263539935,0.00011285233144120223,0.002331567193826051,
0.002310185221807012,0.00039543483888562195,0.00011993429602812555,0.002331428386300051,
0.002453474063159002,0.00039555487984209393,0.00011275900077032187,0.0021276892373250497,
0.0023876587636220163,0.00041947515371589764,0.0001141690636632801,0.0021899450637250504,
0.00252788631263925,0.00040405613541749327,0.00011885673750320219,0.0023341935975050507,
0.0024327118253730027,0.0003993532891404942,0.00011408042846310188,0.002269761229025051,
0.002292743047907002,0.00039854619593039393,0.00012003741708060188,0.0022021604912000497,
0.002419857418797503,0.0003986902610799944,0.0001148832920960768,0.0020189401427950487,
0.002433411010771507,0.00039701534292199496,0.00011382093411120147,0.0021413280258200497,
0.0025268044368732512,0.0003991087972012434,0.00011452778019145213,0.002197248154022049,
0.0022702064441000084,0.0003996299667595954,0.0001189989784675013,0.0022925232018900506,
0.0024237389010535178,0.00039866723502869844,0.00011907253022629989,0.002176288534360051,
0.002357880135604014,0.00040085976171674745,0.00011840524927850042,0.0022263911743350515,
0.0025201166016343497,0.00039451559837699326,0.00012078673419020226,0.00212373355880505,
0.0022679451806850025,0.00040085806187749415,0.000114919893343702,0.0022009362186780498,
0.0024100529644570136,0.00039881399752149686,0.00011426360710170045,0.002518282435360053,
0.0024832107222390034,0.00040143932276099443,0.00012135425664160184,0.002088916446740051,
0.002348979270688906,0.0004119681642259948,0.00012316872870850155,0.0021017812388450497,
0.0022523254044915075,0.0004164151637279951,0.00011624482526380138,0.00213568626905205,
0.0023979015681258775,0.00041083013332549794,0.00011647809865326011,0.0024188916860000513,
0.002474330904314058,0.0004176456205954456,0.00012109453888600126,0.001991531829970049,
0.0022472374218864173,0.0004262835035589979,0.00012479555017120002,0.00217527603391005,
0.0023296390053020137,0.00040565718627559697,0.00011699535879880054,0.00215854822325005,
0.002242786695128517,0.00040073020802074805,0.00011963774800340007,0.0022902134009450516,
0.0023817576108310064,0.0003989963561729948,0.00011697139798650161,0.00215206713426005,
0.0024495671816115038,0.0003924733292174943,0.00012060023127720181,0.002214822163230051,
0.002223207536725007,0.00039687697095849514,0.00011565757182730145,0.00209511766003505,
0.0023168687921300067,0.00040399467335139533,0.00011988729460750129,0.0023920998125100514,
0.002447308366536259,0.0004077502653459954,0.00011790518086726126,0.0022791479282150517,
0.0023087399710964803,0.0003936775734722381,0.00011483831749764398,0.002103475898140043,
0.002343992960420486,0.0004153126393468895,0.00011708177487552857,0.002057997593825045,
0.0023514600813049963,0.000417355823321492,0.00012071578736390265,0.002153608791895049,
0.002299079072691022,0.0003922871755317999,0.0001061238864458991,0.0023770593714400527,
0.0024284273220964918,0.0003950337951194908,0.00011082108113150324,0.002310020044960048,
0.002439435229764497,0.0003950266513475922,0.00011661077341455249,0.0020010539742950483,
0.0022866534898095224,0.00040798912445100027,0.00012284195988179883,0.002257131277415052,
0.0024326409972980165,0.0004095842468299981,0.00011806057291680008,0.0023550254748700514,
0.0024158928358377187,0.0004111607103893188,0.00012274855370039985,0.0025429038608220534,
0.0024235044170986416,0.00039538760030149805,0.00011898284389275004,0.0021855355777000503,
