"2-pentene: (5.3, 5.6)","triethylsilane: (3.6, 3.95)","products: (1.16, 1.36)",whole_spectrum
0.030035292910581303,0.020886494138844545,0.007905435244000001,
0.030089727589818073,0.020825759278563505,0.007785129090000001,
0.029996666479459002,0.02084454203028201,0.007693148065000001,
0.02990419069083,0.020688033824808758,0.007676303528000004,
0.030050637871809983,0.020811654661447004,0.007618319799000002,
0.029942623969249987,0.020710283310382605,0.007862831808500002,
0.030063309181432997,0.020821915658401798,0.007861288464500002,
0.02992905569381,0.020772955995908605,0.007654591435500002,
0.029821942032698688,0.020710414330368507,0.007877494002000001,
0.02990846109540049,0.02074624424369676,0.0078004401905000026,
0.029964867797054498,0.020799696011717498,0.007968597839500002,
0.02972502842421999,0.0206382434936777,0.008001774954500003,
0.0298639864056615,0.020704909144428407,0.007936265716500001,
0.029807492556887492,0.0207284470234216,0.007974829841000003,
0.02981046455614749,0.020750517552336246,0.007914076122000003,
0.029946917861562394,0.020737946303871282,0.008014365922000003,
0.02974526312243999,0.020750049558239114,0.008003771917500003,
0.02991028423207659,0.020757387826742052,0.007942632317,
0.029850940394740497,0.020746193236028276,0.007911789559000001,
0.029788877845306504,0.020681887510427654,0.007898731298500002,
0.029864504512703997,0.02075272367521915,0.007863689283000002,
0.029837069193072004,0.020716030283104005,0.008061380958000002,
0.02978215742139872,0.020715539134570627,0.008080054212000004,
0.02978807099290549,0.020672017766179003,0.0078077711435000025,
0.02979110103821999,0.020754676620503603,0.007892772770500003,
0.029797234076507993,0.020716630702564857,0.007961015059000003,
0.029750139708000493,0.02070655608457929,0.007920132593500002,
0.029789218143043195,0.020738160888944163,0.008073540481500002,
0.029767689189850004,0.02069505257180184,0.008015855386500003,
0.029807508263177206,0.020758525173425333,0.008122062773500003,
0.0296664164696685,0.02070702498077745,0.008066935261000004,
0.029769087505169357,0.020725048561760002,0.007817880518000003,
0.029765802718751504,0.020657508884327606,0.007865522901000002,
0.0297355225058695,0.02073371139183081,0.007916433826500004,
0.029706167401397702,0.020701934635549032,0.008128754417000002,
0.029645119247714995,0.020678666650696013,0.007986756422500003,
0.029714761081651504,0.020747686751677603,0.008043910938500001,
0.02966583297626251,0.0206770839601609,0.008189060531500002,
0.029550475323530008,0.02061474559962238,0.008240272046500003,
0.02963576912934101,0.02068027987181948,0.008084387541000004,
0.02977289810055249,0.020679905016201698,0.008000288028000003,
0.029692943452825603,0.02065115123467955,0.007920980513500004,
0.029503751642912496,0.02052182494004488,0.008046311009500004,
0.029557526204536992,0.020642790146289402,0.008221776636000003,
0.029501881407858116,0.020559214132800197,0.008038993536000003,
0.02948876592308599,0.020614225628586752,0.008131518371000002,
0.029480738678074995,0.020563161982728805,0.008124527783500004,
0.029466416716293194,0.02053936558256241,0.008079962038000004,
0.029367744407343847,0.02042298981397565,0.008185902836500003,
0.029400587720283,0.020540429701017705,0.008070903962000003,
0.029524908643817502,0.02059009390244455,0.008257147524500004,
0.029512108275519006,0.020588432949467085,0.008215873413000004,
0.029521920703773977,0.020601012901563406,0.008236646504500005,
0.0294428837942535,0.020539755476822557,0.008383085878000003,
0.029373379252107493,0.02051222840040131,0.008397641046500003,
0.029365945640972002,0.020496609383423407,0.008130939019500003,
0.0294103628573076,0.02052857204762697,0.008370059274500003,
0.02918670885986,0.0204159498667556,0.008536867316500003,
0.029343591776325,0.02049395878808105,0.008249071703500003,
0.0293676306719525,0.020552486500949606,0.008395314229500003,
0.029313922980524598,0.020526147241988705,0.008545287329000003,
0.029295376873585993,0.020522772597629704,0.008415591846500004,
0.029308166313456795,0.02043757151001588,0.008261022538500003,
0.0292406453724782,0.020501462115900704,0.008561922793000002,
0.0293588056389485,0.02044808359282471,0.008275584868000004,
0.02924445135126801,0.020464686885942655,0.008447894465000003,
0.029146592349670004,0.020422965964218203,0.008740835579000003,
0.0292224589257125,0.02049576582910137,0.008443328728000002,
0.029261793862865097,0.02046779718396772,0.008512857377000003,
0.0291762822663122,0.020375278685445,0.008449183007000004,
0.02919601204377801,0.020430988910232397,0.008326237436500003,
0.029201720038132407,0.020389562629927024,0.008322810447500002,
0.029221608926437506,0.02041114876159993,0.008364226526500004,
0.029195351392225996,0.02038083072156741,0.008666690288500005,
0.029127512478846984,0.02041542829485304,0.008629640332000001,
0.029173801059912047,0.020410758967955654,0.008337796680500002,
0.029125744087702486,0.02040956810446588,0.008538979392000004,
0.0291442284594842,0.020395128452357806,0.008590510530000003,
0.02912204561597174,0.020461671360795904,0.008540898327500004,
0.029134103720635005,0.020403118580214305,0.008560063737000002,
0.029030723192221407,0.020276369732771304,0.008436494096500002,
0.028981674586440007,0.020354264687154636,0.008723024588000002,
0.02909742292975301,0.020407283531015757,0.008822780331000004,
0.0290113046163325,0.020345403290924886,0.008627744883500004,
0.029088335850797203,0.020365179245666207,0.008531605930000003,
0.02903112254804901,0.020341053880389554,0.008647093595500003,
0.028950737817995745,0.020343881565227765,0.008749139373000002,
0.0290239741980675,0.020352536811274417,0.008604035939500005,
0.028970844951119498,0.020382601645358305,0.008616175545000004,
0.028893733312343,0.02029281077090636,0.008722100041000004,
0.029000667435091228,0.020326525098887358,0.008789219177000002,
0.028939409482745204,0.020271430882663432,0.008765223702500005,
0.029026640837656995,0.020311352347870345,0.008490839958000002,
0.028838841087635687,0.020190936450805004,0.008728281801000002,
0.028978096460894685,0.02029137685611835,0.008644550556000004,
0.02889029176404198,0.020283699680550993,0.008666006592000003,
0.028883851541291,0.020287732108327936,0.008841377672000002,
0.028914201181119696,0.020264698784855185,0.008700229409000004,
0.028895151310462497,0.020350868833851458,0.008873252331000003,
0.02875202360785,0.020244561573272927,0.008923741850000003,
0.028708083642845397,0.02015164645137501,0.009127371985000004,
0.028740530141894993,0.0202250561089208,0.009332302658500003,
0.028701743636674985,0.020204828443862503,0.008998143272500004,
0.028780893945045,0.020261275118028506,0.009123405162500004,
0.028750638545516002,0.020263957274729003,0.009420377783500003,
0.028782252359750002,0.020259628204391127,0.009216324524500004,
0.02861600315724,0.020146096503001004,0.009187348758500004,
0.028606326496627976,0.020137373317634665,0.009261406906000002,
0.028833938597336982,0.02039307337131818,0.009187154392500002,
0.028728017040634622,0.02033254357086836,0.009405735793000004,
0.028510579381295004,0.0200288600885974,0.009305825925000004,
0.028651895407815004,0.020222424444341903,0.009297823315000004,
0.028617623114392504,0.020159689135648504,0.009336780330500003,
0.028608410325828594,0.02026348272307621,0.009438208864500003,
0.028414588070870002,0.01998869250010751,0.009164754376000003,
0.028515800803652496,0.020142321724399004,0.009250581721000004,
0.028553467822208984,0.0201279073619275,0.009064945695500003,
0.028411463339277382,0.0200240307637285,0.0092326144195,
0.028487934512624984,0.02014480089973985,0.009548396665000004,
0.028406953606936996,0.019968807297106886,0.009470162275500005,
0.02852537630845899,0.020069694583832,0.009368306818000003,
0.028479224526922496,0.020127091629450703,0.009364864469500004,
0.028468984113099997,0.020102544841287553,0.009453666335000003,
0.028450806843625,0.020044317610939406,0.009364509459000005,
0.028604227227749496,0.020238124087571554,0.009375464483500004,
0.028471156653252797,0.020055412479278504,0.009496713260000005,
0.02839461746653,0.02001442115660221,0.009291406207000003,
0.028392544116957,0.02010684055353721,0.009724037743500002,
0.02840005759612399,0.020127033013810802,0.009658035467000003,
0.02837610530770998,0.02006016349131145,0.009517537527000002,
0.028376447160104977,0.020038448668884,0.009299250122500003,
0.028356407363120024,0.020048391553226397,0.009582361407500004,
0.028351706774392978,0.020018129247273045,0.009461236660500003,
0.02844732711683498,0.0201357288464309,0.009491410527500004,
0.02831489002239,0.020022724879867757,0.009520777870500003,
0.028227735081881006,0.020026178951259802,0.009744358234500003,
0.0283837211384,0.020074831256817204,0.009537823688500004,
0.028216728753396994,0.019956190519422,0.009620751304500002,
0.028234058832185008,0.019967312834730203,0.009599290446000004,
0.02830785222772276,0.020023498120380255,0.009670387626000003,
0.028348410836226003,0.020133071219228707,0.009649911405000003,
0.028235020617170002,0.01998911082802805,0.009563369853000003,
0.028139935089108004,0.0198966626467989,0.009796024618000004,
0.028043964943515007,0.019796471388005006,0.009566946055000003,
0.028114938289017795,0.019872392754664008,0.009773150079500003,
0.02821609790465999,0.020048994980021495,0.009612801607500002,
0.028085840399159987,0.0199383783454825,0.009663542310000004,
0.028020766449109794,0.019843273152906002,0.009592195546500003,
0.028198110985800003,0.019953378014643513,0.009812440740500004,
0.028270136912567002,0.02009388647625731,0.009843663567500004,
0.028094686443350003,0.01986485066001251,0.009677950933000005,
0.028156146296040005,0.01989942022454991,0.009782471413500004,
0.028098233362291003,0.019886369941893807,0.009680012306500004,
0.028071141541433,0.019881058243476014,0.009639248709000004,
0.027994603220392506,0.019871684673637008,0.009631489996500004,
0.027990621318369997,0.019849998361333006,0.009671277917500004,
0.028056995842437003,0.019928523830727407,0.009752177419500003,
0.027863930808250004,0.019796478274810823,0.009855397452500003,
0.028025113047509993,0.019910910857840202,0.009837454743000004,
0.027943506896429826,0.019834365467080197,0.009834569065000003,
0.027985296825890977,0.019809006864874003,0.009728399317500002,
0.027932584756074987,0.019837254193802247,0.009800657553000003,
0.0279408767948588,0.01982790167318443,0.009927156228500003,
0.027831921014939004,0.01973171669882701,0.009771148578500003,
0.028059597965996004,0.0198695404998189,0.009666888892000004,
0.027961000508975004,0.019845844485486708,0.009871016810000004,
0.02785102355426701,0.01976283045258653,0.009859450250000004,
0.027891648553462507,0.019854242001081105,0.009937609144000003,
0.028014806936631602,0.019956171083021654,0.010030102055500005,
0.027799394829330006,0.019757916601712056,0.009967083225000003,
0.027777991755119275,0.01973684920840928,0.009933202171000004,
0.027792360144642484,0.01976564325689086,0.009994835759000002,
0.02760745702401998,0.019615839294335746,0.009865733108500002,
0.027857628828483985,0.019880712514273927,0.009999606359500004,
0.027684477242364995,0.01977495801516948,0.010025849072000001,
0.027746917784522485,0.019765106717001005,0.0098903010585,
0.027879195356595984,0.019897995069522518,0.010071375310000004,
0.027766255894930005,0.019759198053155458,0.009949146809000005,
0.027706717651359,0.019741685167949753,0.010295579546500004,
0.027659538681507487,0.019615696313246254,0.010017994759500003,
0.027686215873599995,0.019776586535541,0.010179952047500003,
0.02756892548803099,0.019642521527622348,0.010208212531500001,
0.027502741454610593,0.01956089557141236,0.009957430545000003,
0.027521385380225007,0.019740430176449403,0.010333131706000004,
0.027610419736061,0.019676751305572518,0.009994175755000004,
0.02771111491397489,0.01971104887969644,0.010112989748500003,
0.027687998784790988,0.019728478663620194,0.010049025542000004,
0.027521201299994986,0.01966736011517915,0.010227800050500002,
0.027520427586192477,0.019780520302537852,0.010341300921000003,
0.02748215990878198,0.0197485440459203,0.010368337965500003,
0.027445158256099986,0.019579771688755195,0.010340677441500003,
0.02746631989825999,0.019560765854728504,0.010063768373000003,
0.027438241897349988,0.019734187637430678,0.010189739899000003,
0.027566883320701,0.019734473492953958,0.010126098243000002,
0.02751257158011899,0.01972615051870412,0.010312765500000003,
0.027421592280678003,0.019636113833382353,0.010177768951000005,
0.027185208489533996,0.019390170702766506,0.010345989436500003,
0.027309829327609,0.01950810570548981,0.010276584310000003,
0.027234773801630488,0.0195130449755105,0.010378467383000006,
0.027271441322528983,0.019403824050243795,0.010201621736500003,
0.027303232114219988,0.0194485450947395,0.010340738805000003,
0.02741880143361798,0.019637568817374617,0.010269905238000003,
0.027230135929556983,0.019499109362698292,0.010425575361500003,
0.027207465825461984,0.019440011366867398,0.010290115805500002,
0.027263102448874983,0.019519046024790723,0.010303877883500002,
0.02719643222934618,0.019447652033601503,0.010513066643000002,
0.027078914436191988,0.019377505211471698,0.010553520980000003,
0.027229988857724992,0.019492664443024898,0.010293881321500001,
0.027357170983492243,0.019595446524454052,0.010517616206500003,
0.027223894888220003,0.019501117914158046,0.010480897479000002,
0.027007240654601007,0.019352733939225507,0.010609844426500004,
0.027054721782815004,0.019407641714053007,0.010503533693500005,
0.026941574200094007,0.01929552530863361,0.010391684588500004,
0.027085855134732502,0.019409693495853905,0.010454190020500003,
0.027172994074707985,0.01952965685899745,0.010605602723500003,
0.02703606418609098,0.01937488047787088,0.010424094978000002,
0.02706902252282748,0.019434621075594297,0.010430861690500004,
0.02713785954307299,0.019489307509624097,0.010638588624000002,
0.02703468675977199,0.019403010626756104,0.010510932804500004,
0.026928236535895995,0.0193336598751355,0.010452134814500004,
0.026884536363284993,0.019301985076130478,0.010748017024000002,
0.02687485959702499,0.019318667846307206,0.010583736366000004,
0.02679421463197499,0.0193232202378086,0.010848088704500004,
0.026990929333237997,0.019357278954358004,0.010584299214500003,
0.02694768077806608,0.019399101863465155,0.010822301800500003,
0.02679477372880875,0.019297166236581634,0.010805185493000004,
0.026757588784724,0.01933048160884431,0.010956530222500004,
0.026783542901236003,0.01921851621354681,0.010772491718500003,
0.026864834403794002,0.0193920742956511,0.010718260442500004,
0.026782864976264996,0.019329377165947303,0.010790539290500004,
0.026607271648812488,0.019139207051145496,0.010852957662000003,
0.02658252885887899,0.0191458882939227,0.010758872181000002,
0.026505705962577487,0.01902672399815545,0.010796311922500003,
0.02667443905199699,0.019221158063717,0.010844248061000003,
0.026439985738817486,0.01904390887972975,0.011024106653500003,
0.026756344952489984,0.019297838382909695,0.010863310367500004,
0.02644149036765798,0.018997352422783997,0.010790484687500003,
0.026492421188681982,0.019102955763381804,0.011012784725000002,
0.026516133687839994,0.019167421399914206,0.010800633402500003,
0.026575679383835014,0.019162150771450007,0.010789908379500002,
0.026418678473329498,0.019047690523067262,0.010880361309000003,
0.02642513553415999,0.019064813636671604,0.011060154246500004,
0.02648619825606198,0.019149409717084502,0.010981129822500003,
0.026509516053149988,0.01912113471721125,0.010909626465000002,
0.026436524809098486,0.019123610014449094,0.011154249125000005,
0.026294698504174985,0.01902271570363795,0.010901077949500003,
0.02644276107944999,0.019182865569651146,0.011088235633500003,
0.02627582589842499,0.0190056529874969,0.010946473835000005,
0.026304353598688997,0.019101331283732904,0.011250419980000004,
0.026219393366212485,0.0190065741873862,0.011127000157500004,
0.026112622028794982,0.018963500866365328,0.011212141295000002,
0.026170751476704987,0.019017693125774802,0.011007412964000002,
0.026097345612141006,0.01890493433643551,0.011271206976500001,
0.026054709283954005,0.018869627661795008,0.011076202296000003,
0.02608364553428498,0.018953017059930206,0.011375223211000002,
0.026187794317211,0.01903578963740646,0.011100330344500003,
0.026237892916250005,0.019048318303101504,0.011019825568000002,
0.026089899713757497,0.0189581727813415,0.011318946809000004,
0.026112532418001003,0.01903486140101126,0.011376106812500003,
0.02608914825352,0.018946066676533507,0.011366157592000003,
0.02590939688411,0.018844804597256352,0.011371361388000004,
0.025886202481937487,0.0188855891693865,0.011339082577000004,
0.02588020803163748,0.0188032355872784,0.011282582433500003,
0.025819336033575495,0.018834371640977007,0.011228196993500002,
0.025839087982729977,0.0188390524120881,0.011404291941500002,
0.025886631506295985,0.019007780430466928,0.011609317476000003,
0.02571545458538198,0.018709842173489498,0.011490218758000003,
0.025876945390688987,0.018935466217013797,0.011391102770500004,
0.025655286743008987,0.018697801708771996,0.011453007642500002,
0.025703058627355484,0.018873674501537395,0.011555039069000003,
0.025574336484183988,0.018727423525051995,0.011570051214000003,
0.025596595467779988,0.018737519999959137,0.011565909811000002,
0.025661593278929792,0.018815179103985998,0.011700776143500003,
0.025550713483424994,0.01870043834140607,0.011671319262000004,
0.025631754832742,0.018833396267957655,0.011849602748000003,
0.025640901103670993,0.018794970597422505,0.011705206633500003,
0.02575194058329249,0.018927970358313558,0.011822553307000003,
0.02565350213048998,0.0188111563465971,0.011661389179500003,
0.025554610304268977,0.0188194561616818,0.011701325331000004,
0.02545983540053999,0.0186288551298148,0.011725578822000003,
0.02546789651962399,0.018638945666941503,0.011684585061000004,
0.025448846904321,0.018667870801096508,0.011921545614500005,
0.025298685509292505,0.018575156382657405,0.011973568793000003,
0.025310547670572003,0.018544465503897004,0.011590590473000005,
0.025165550183,0.018519793835655912,0.011869022635000004,
0.025211262126944002,0.01857786057228094,0.011952869044500002,
0.025194569176653005,0.018581132789291303,0.011911747672000003,
0.025162469997616004,0.01854975536453005,0.012073780996000004,
0.025118903906145004,0.018640224926203257,0.012279245481000003,
0.025065747109529992,0.018571345414762,0.012325747329000002,
0.025043042084270994,0.0185592027895832,0.012146269494000004,
0.025076737493437987,0.018647578692820275,0.012219641619000004,
0.02495132415624639,0.018504152844894744,0.012157645781500004,
0.02480178329137899,0.018344137341617255,0.012280712670000003,
0.02503999925330498,0.018574276474443,0.012172552102000002,
0.024840023812042485,0.0184216105222567,0.012100763498500004,
0.024779515046807487,0.01836116586339782,0.012235896474500001,
0.024710984265614182,0.018407210013433,0.012331976524000003,
0.024807833747922184,0.018396918224085346,0.012439052551500004,
0.024634443312673983,0.018276524633967502,0.012242489262000004,
0.02456991719679299,0.018319023636487995,0.012269280288500002,
0.02465088922059499,0.018377464277473003,0.012403792047500002,
0.024590538643928992,0.018335830411499405,0.012471615701000003,
0.024556644575790015,0.018335302644085005,0.012450282882500004,
0.02454052187367501,0.018333189616931804,0.012446602282500002,
0.02434625784035621,0.018209322440338106,0.012521513865000002,
0.02441344581561502,0.018309141919406705,0.012666642137,
0.02433000307028502,0.0182720047084445,0.012825316263500003,
0.024303724300106022,0.018140725016753494,0.012602366718,
0.024358736081620026,0.0182723635992895,0.012620449725000002,
0.024235018974293608,0.018186380272666957,0.012688640581500002,
0.024247836494467503,0.0181392530254349,0.012634827035500003,
